time,geo,variable,value
2020-07-23,zrh_rsgrt,kbi_pm10,1
2020-07-23,zrh_rsgrt,no2,35.86
2020-07-23,zrh_rsgrt,o3_max_h,118.36
2020-07-23,zrh_rsgrt,pm10,17.53
2020-07-23,zrh_schmls,kbi,3
2020-07-23,zrh_schmls,kbi_no2,1
2020-07-23,zrh_schmls,kbi_o3,3
2020-07-23,zrh_schmls,kbi_pm10,1
2020-07-23,zrh_schmls,no2,30.38
2020-07-23,zrh_schmls,o3_max_h,120.93
2020-07-23,zrh_schmls,pm10,18.65
2020-07-23,zrh_stmpf,kbi,3
2020-07-23,zrh_stmpf,kbi_no2,1
2020-07-23,zrh_stmpf,kbi_o3,3
2020-07-23,zrh_stmpf,kbi_pm10,1
2020-07-23,zrh_stmpf,no2,13.16
2020-07-23,zrh_stmpf,o3_max_h,138.2
2020-07-23,zrh_stmpf,p,965.61
2020-07-23,zrh_stmpf,pm10,16.95
2020-07-23,zrh_stmpf,t,24.15
2020-07-24,zrh_heub,no2,7.67
2020-07-24,zrh_heub,o3_max_h,114.95
2020-07-24,zrh_rsgrt,kbi,1
2020-07-24,zrh_rsgrt,kbi_no2,1
2020-07-24,zrh_rsgrt,kbi_o3,1
2020-07-24,zrh_rsgrt,kbi_pm10,1
2020-07-24,zrh_rsgrt,no2,44.42
2020-07-24,zrh_rsgrt,o3_max_h,81.08
2020-07-24,zrh_rsgrt,pm10,15.09
2020-07-24,zrh_schmls,kbi,2
2020-07-24,zrh_schmls,kbi_no2,1
2020-07-24,zrh_schmls,kbi_o3,2
2020-07-24,zrh_schmls,kbi_pm10,1
2020-07-24,zrh_schmls,no2,31.1
2020-07-24,zrh_schmls,o3_max_h,100.36
2020-07-24,zrh_schmls,pm10,15.62
2020-07-24,zrh_stmpf,kbi,2
2020-07-24,zrh_stmpf,kbi_no2,1
2020-07-24,zrh_stmpf,kbi_o3,2
2020-07-24,zrh_stmpf,kbi_pm10,1
2020-07-24,zrh_stmpf,no2,19.34
2020-07-24,zrh_stmpf,o3_max_h,106
2020-07-24,zrh_stmpf,p,964.44
2020-07-24,zrh_stmpf,pm10,13.12
2020-07-24,zrh_stmpf,t,20.05
2020-07-25,zrh_heub,no2,5.23
2020-07-25,zrh_heub,o3_max_h,96.67
2020-07-25,zrh_rsgrt,kbi,1
2020-07-25,zrh_rsgrt,kbi_no2,1
2020-07-25,zrh_rsgrt,kbi_o3,1
2020-07-25,zrh_rsgrt,kbi_pm10,1
2020-07-25,zrh_rsgrt,no2,33.72
2020-07-25,zrh_rsgrt,o3_max_h,74.89
2020-07-25,zrh_rsgrt,pm10,13.02
2020-07-25,zrh_schmls,kbi,2
2020-07-25,zrh_schmls,kbi_no2,1
2020-07-25,zrh_schmls,kbi_o3,2
2020-07-25,zrh_schmls,kbi_pm10,1
2020-07-25,zrh_schmls,no2,20.14
2020-07-25,zrh_schmls,o3_max_h,90.89
2020-07-25,zrh_schmls,pm10,12.07
2020-07-25,zrh_stmpf,kbi,2
2020-07-25,zrh_stmpf,kbi_no2,1
2020-07-25,zrh_stmpf,kbi_o3,2
2020-07-25,zrh_stmpf,kbi_pm10,1
2020-07-25,zrh_stmpf,no2,13.1
2020-07-25,zrh_stmpf,o3_max_h,91.23
2020-07-25,zrh_stmpf,p,964.43
2020-07-25,zrh_stmpf,pm10,11.01
2020-07-25,zrh_stmpf,t,22.59
2020-07-26,zrh_heub,no2,3.14
2020-07-26,zrh_heub,o3_max_h,83.46
2020-07-26,zrh_rsgrt,kbi,1
2020-07-26,zrh_rsgrt,kbi_no2,1
2020-07-26,zrh_rsgrt,kbi_o3,1
2020-07-26,zrh_rsgrt,kbi_pm10,1
2020-07-26,zrh_rsgrt,no2,19.09
2020-07-26,zrh_rsgrt,o3_max_h,62.03
2020-07-26,zrh_rsgrt,pm10,10.92
2020-07-26,zrh_schmls,kbi,1
2020-07-26,zrh_schmls,kbi_no2,1
2020-07-26,zrh_schmls,kbi_o3,1
2020-07-26,zrh_schmls,kbi_pm10,1
2020-07-26,zrh_schmls,no2,13.92
2020-07-26,zrh_schmls,o3_max_h,72.49
2020-07-26,zrh_schmls,pm10,10.58
2020-07-26,zrh_stmpf,kbi,1
2020-07-26,zrh_stmpf,kbi_no2,1
2020-07-26,zrh_stmpf,kbi_o3,1
2020-07-26,zrh_stmpf,kbi_pm10,1
2020-07-26,zrh_stmpf,no2,6.6
2020-07-26,zrh_stmpf,o3_max_h,76.36
2020-07-26,zrh_stmpf,p,964.88
2020-07-26,zrh_stmpf,pm10,8.95
2020-07-26,zrh_stmpf,t,22.78
2020-07-27,zrh_heub,no2,5.82
2020-07-27,zrh_heub,o3_max_h,113.27
2020-07-27,zrh_rsgrt,kbi,1
2020-07-27,zrh_rsgrt,kbi_no2,1
2020-07-27,zrh_rsgrt,kbi_o3,1
2020-07-27,zrh_rsgrt,kbi_pm10,1
2020-07-27,zrh_rsgrt,no2,35.08
2020-07-27,zrh_rsgrt,o3_max_h,81.42
2020-07-27,zrh_rsgrt,pm10,12.62
2020-07-27,zrh_schmls,kbi,2
2020-07-27,zrh_schmls,kbi_no2,1
2020-07-27,zrh_schmls,kbi_o3,2
2020-07-27,zrh_schmls,kbi_pm10,1
2020-07-27,zrh_schmls,no2,22.95
2020-07-27,zrh_schmls,o3_max_h,104.97
2020-07-27,zrh_schmls,pm10,11.42
2020-07-27,zrh_stmpf,kbi,2
2020-07-27,zrh_stmpf,kbi_no2,1
2020-07-27,zrh_stmpf,kbi_o3,2
2020-07-27,zrh_stmpf,kbi_pm10,1
2020-07-27,zrh_stmpf,no2,15.3
2020-07-27,zrh_stmpf,o3_max_h,96.99
2020-07-27,zrh_stmpf,p,965.89
2020-07-27,zrh_stmpf,pm10,10.29
2020-07-27,zrh_stmpf,t,24.56
2020-07-28,zrh_heub,no2,5.83
2020-07-28,zrh_heub,o3_max_h,127.89
2020-07-28,zrh_rsgrt,kbi,2
2020-07-28,zrh_rsgrt,kbi_no2,1
2020-07-28,zrh_rsgrt,kbi_o3,2
2020-07-28,zrh_rsgrt,kbi_pm10,1
2020-07-28,zrh_rsgrt,no2,32.95
2020-07-28,zrh_rsgrt,o3_max_h,99.88
2020-07-28,zrh_rsgrt,pm10,16.32
2020-07-28,zrh_schmls,kbi,2
2020-07-28,zrh_schmls,kbi_no2,1
2020-07-28,zrh_schmls,kbi_o3,2
2020-07-28,zrh_schmls,kbi_pm10,1
2020-07-28,zrh_schmls,no2,30
2020-07-28,zrh_schmls,o3_max_h,107.86
2020-07-28,zrh_schmls,pm10,16.85
2020-07-28,zrh_stmpf,kbi,3
2020-07-28,zrh_stmpf,kbi_no2,1
2020-07-28,zrh_stmpf,kbi_o3,3
2020-07-28,zrh_stmpf,kbi_pm10,1
2020-07-28,zrh_stmpf,no2,11.83
2020-07-28,zrh_stmpf,o3_max_h,121.26
2020-07-28,zrh_stmpf,p,964.79
2020-07-28,zrh_stmpf,pm10,14.75
2020-07-28,zrh_stmpf,t,26.14
2020-07-29,zrh_heub,no2,5.77
2020-07-29,zrh_heub,o3_max_h,124.65
2020-07-29,zrh_rsgrt,kbi,2
2020-07-29,zrh_rsgrt,kbi_no2,1
2020-07-29,zrh_rsgrt,kbi_o3,2
2020-07-29,zrh_rsgrt,kbi_pm10,1
2020-07-29,zrh_rsgrt,no2,33.31
2020-07-29,zrh_rsgrt,o3_max_h,99.25
2020-07-29,zrh_rsgrt,pm10,15.3
2020-07-29,zrh_schmls,kbi,2
2020-07-29,zrh_schmls,kbi_no2,1
2020-07-29,zrh_schmls,kbi_o3,2
2020-07-29,zrh_schmls,kbi_pm10,1
2020-07-29,zrh_schmls,no2,28.54
2020-07-29,zrh_schmls,o3_max_h,103.34
2020-07-29,zrh_schmls,pm10,16.79
2020-07-29,zrh_stmpf,kbi,2
2020-07-29,zrh_stmpf,kbi_no2,1
2020-07-29,zrh_stmpf,kbi_o3,2
2020-07-29,zrh_stmpf,kbi_pm10,1
2020-07-29,zrh_stmpf,no2,14.5
2020-07-29,zrh_stmpf,o3_max_h,114.2
2020-07-29,zrh_stmpf,p,968.47
2020-07-29,zrh_stmpf,pm10,14.39
2020-07-29,zrh_stmpf,t,24.29
2020-07-30,zrh_heub,no2,7.59
2020-07-30,zrh_heub,o3_max_h,173.27
2020-07-30,zrh_rsgrt,kbi,3
2020-07-30,zrh_rsgrt,kbi_no2,1
2020-07-30,zrh_rsgrt,kbi_o3,3
2020-07-30,zrh_rsgrt,kbi_pm10,1
2020-07-30,zrh_rsgrt,no2,44.24
2020-07-30,zrh_rsgrt,o3_max_h,134.19
2020-07-30,zrh_rsgrt,pm10,18.5
2020-07-30,zrh_schmls,kbi,4
2020-07-30,zrh_schmls,kbi_no2,1
2020-07-30,zrh_schmls,kbi_o3,4
2020-07-30,zrh_schmls,kbi_pm10,1
2020-07-30,zrh_schmls,no2,34.51
2020-07-30,zrh_schmls,o3_max_h,156.45
2020-07-30,zrh_schmls,pm10,19.61
2020-07-30,zrh_stmpf,kbi,4
2020-07-30,zrh_stmpf,kbi_no2,1
2020-07-30,zrh_stmpf,kbi_o3,4
2020-07-30,zrh_stmpf,kbi_pm10,1
2020-07-30,zrh_stmpf,no2,21.65
2020-07-30,zrh_stmpf,o3_max_h,154.89
2020-07-30,zrh_stmpf,p,968.43
2020-07-30,zrh_stmpf,pm10,16.74
2020-07-30,zrh_stmpf,t,25.55
2020-07-31,zrh_heub,no2,7.14
2020-07-31,zrh_heub,o3_max_h,150.33
2020-07-31,zrh_rsgrt,kbi,2
2020-07-31,zrh_rsgrt,kbi_no2,1
2020-07-31,zrh_rsgrt,kbi_o3,2
2020-07-31,zrh_rsgrt,kbi_pm10,1
2020-07-31,zrh_rsgrt,no2,57.63
2020-07-31,zrh_rsgrt,o3_max_h,110.19
2020-07-31,zrh_rsgrt,pm10,23.78
2020-07-31,zrh_schmls,kbi,3
2020-07-31,zrh_schmls,kbi_no2,1
2020-07-31,zrh_schmls,kbi_o3,3
2020-07-31,zrh_schmls,kbi_pm10,1
2020-07-31,zrh_schmls,no2,33.02
2020-07-31,zrh_schmls,o3_max_h,134.01
2020-07-31,zrh_schmls,pm10,25.08
2020-07-31,zrh_stmpf,kbi,3
2020-07-31,zrh_stmpf,kbi_no2,1
2020-07-31,zrh_stmpf,kbi_o3,3
2020-07-31,zrh_stmpf,kbi_pm10,1
2020-07-31,zrh_stmpf,no2,24.67
2020-07-31,zrh_stmpf,o3_max_h,134.37
2020-07-31,zrh_stmpf,p,966.6
2020-07-31,zrh_stmpf,pm10,21.87
2020-07-31,zrh_stmpf,t,28.18
2020-08-01,zrh_heub,no2,5.58
2020-08-01,zrh_heub,o3_max_h,135.37
2020-08-01,zrh_rsgrt,kbi,3
2020-08-01,zrh_rsgrt,kbi_no2,1
2020-08-01,zrh_rsgrt,kbi_o3,3
2020-08-01,zrh_rsgrt,kbi_pm10,1
2020-08-01,zrh_rsgrt,no2,29.09
2020-08-01,zrh_rsgrt,o3_max_h,125.69
2020-08-01,zrh_rsgrt,pm10,23.23
2020-08-01,zrh_schmls,kbi,3
2020-08-01,zrh_schmls,kbi_no2,1
2020-08-01,zrh_schmls,kbi_o3,3
2020-08-01,zrh_schmls,kbi_pm10,1
2020-08-01,zrh_schmls,no2,15.53
2020-08-01,zrh_schmls,o3_max_h,126.64
2020-08-01,zrh_schmls,pm10,24.22
2020-08-01,zrh_stmpf,kbi,3
2020-08-01,zrh_stmpf,kbi_no2,1
2020-08-01,zrh_stmpf,kbi_o3,3
2020-08-01,zrh_stmpf,kbi_pm10,1
2020-08-01,zrh_stmpf,no2,10
2020-08-01,zrh_stmpf,o3_max_h,130.39
2020-08-01,zrh_stmpf,p,965.59
2020-08-01,zrh_stmpf,pm10,21.73
2020-08-01,zrh_stmpf,t,26.64
2020-08-02,zrh_heub,no2,4.06
2020-08-02,zrh_heub,o3_max_h,120.11
2020-08-02,zrh_rsgrt,kbi,2
2020-08-02,zrh_rsgrt,kbi_no2,1
2020-08-02,zrh_rsgrt,kbi_o3,2
2020-08-02,zrh_rsgrt,kbi_pm10,1
2020-08-02,zrh_rsgrt,no2,19.56
2020-08-02,zrh_rsgrt,o3_max_h,95.79
2020-08-02,zrh_rsgrt,pm10,12.09
2020-08-02,zrh_schmls,kbi,2
2020-08-02,zrh_schmls,kbi_no2,1
2020-08-02,zrh_schmls,kbi_o3,2
2020-08-02,zrh_schmls,kbi_pm10,1
2020-08-02,zrh_schmls,no2,12.19
2020-08-02,zrh_schmls,o3_max_h,109.82
2020-08-02,zrh_schmls,pm10,10.69
2020-08-02,zrh_stmpf,kbi,2
2020-08-02,zrh_stmpf,kbi_no2,1
2020-08-02,zrh_stmpf,kbi_o3,2
2020-08-02,zrh_stmpf,kbi_pm10,1
2020-08-02,zrh_stmpf,no2,6.72
2020-08-02,zrh_stmpf,o3_max_h,113.2
2020-08-02,zrh_stmpf,p,965.23
2020-08-02,zrh_stmpf,pm10,10.2
2020-08-02,zrh_stmpf,t,21.07
2020-08-03,zrh_heub,no2,7.12
2020-08-03,zrh_heub,o3_max_h,62.14
2020-08-03,zrh_rsgrt,kbi,1
2020-08-03,zrh_rsgrt,kbi_no2,1
2020-08-03,zrh_rsgrt,kbi_o3,1
2020-08-03,zrh_rsgrt,kbi_pm10,1
2020-08-03,zrh_rsgrt,no2,27.57
2020-08-03,zrh_rsgrt,o3_max_h,50.64
2020-08-03,zrh_rsgrt,pm10,10.98
2020-08-03,zrh_schmls,kbi,1
2020-08-03,zrh_schmls,kbi_no2,1
2020-08-03,zrh_schmls,kbi_o3,1
2020-08-03,zrh_schmls,kbi_pm10,1
2020-08-03,zrh_schmls,no2,20.97
2020-08-03,zrh_schmls,o3_max_h,58.48
2020-08-03,zrh_schmls,pm10,9.91
2020-08-03,zrh_stmpf,kbi,1
2020-08-03,zrh_stmpf,kbi_no2,1
2020-08-03,zrh_stmpf,kbi_o3,1
2020-08-03,zrh_stmpf,kbi_pm10,1
2020-08-03,zrh_stmpf,no2,13.23
2020-08-03,zrh_stmpf,o3_max_h,58.61
2020-08-03,zrh_stmpf,p,962.36
2020-08-03,zrh_stmpf,pm10,9.14
2020-08-03,zrh_stmpf,t,17.11
2020-08-04,zrh_heub,no2,8.77
2020-08-04,zrh_heub,o3_max_h,71.33
2020-08-04,zrh_rsgrt,kbi,1
2020-08-04,zrh_rsgrt,kbi_no2,1
2020-08-04,zrh_rsgrt,kbi_o3,1
2020-08-04,zrh_rsgrt,kbi_pm10,1
2020-08-04,zrh_rsgrt,no2,36.69
2020-08-04,zrh_rsgrt,o3_max_h,51.64
2020-08-04,zrh_rsgrt,pm10,10.95
2020-08-04,zrh_schmls,kbi,1
2020-08-04,zrh_schmls,kbi_no2,1
2020-08-04,zrh_schmls,kbi_o3,1
2020-08-04,zrh_schmls,kbi_pm10,1
2020-08-04,zrh_schmls,no2,30.33
2020-08-04,zrh_schmls,o3_max_h,64.54
2020-08-04,zrh_schmls,pm10,9.27
2020-08-04,zrh_stmpf,kbi,1
2020-08-04,zrh_stmpf,kbi_no2,1
2020-08-04,zrh_stmpf,kbi_o3,1
2020-08-04,zrh_stmpf,kbi_pm10,1
2020-08-04,zrh_stmpf,no2,19.2
2020-08-04,zrh_stmpf,o3_max_h,61.31
2020-08-04,zrh_stmpf,p,965.94
2020-08-04,zrh_stmpf,pm10,8.42
2020-08-04,zrh_stmpf,t,14.84
2020-08-05,zrh_heub,no2,4.79
2020-08-05,zrh_heub,o3_max_h,95.65
2020-08-05,zrh_rsgrt,kbi,1
2020-08-05,zrh_rsgrt,kbi_no2,1
2020-08-05,zrh_rsgrt,kbi_o3,1
2020-08-05,zrh_rsgrt,kbi_pm10,1
2020-08-05,zrh_rsgrt,no2,22.58
2020-08-05,zrh_rsgrt,o3_max_h,83.4
2020-08-05,zrh_rsgrt,pm10,11.49
2020-08-05,zrh_schmls,kbi,1
2020-08-05,zrh_schmls,kbi_no2,1
2020-08-05,zrh_schmls,kbi_o3,1
2020-08-05,zrh_schmls,kbi_pm10,1
2020-08-05,zrh_schmls,no2,22.36
2020-08-05,zrh_schmls,o3_max_h,84.91
2020-08-05,zrh_schmls,pm10,12.74
2020-08-05,zrh_stmpf,kbi,1
2020-08-05,zrh_stmpf,kbi_no2,1
2020-08-05,zrh_stmpf,kbi_o3,1
2020-08-05,zrh_stmpf,kbi_pm10,1
2020-08-05,zrh_stmpf,no2,13.93
2020-08-05,zrh_stmpf,o3_max_h,83.23
2020-08-05,zrh_stmpf,p,967.65
2020-08-05,zrh_stmpf,pm10,10.08
2020-08-05,zrh_stmpf,t,17.8
2020-08-06,zrh_heub,no2,5.6
2020-08-06,zrh_heub,o3_max_h,104.99
2020-08-06,zrh_rsgrt,kbi,2
2020-08-06,zrh_rsgrt,kbi_no2,1
2020-08-06,zrh_rsgrt,kbi_o3,2
2020-08-06,zrh_rsgrt,kbi_pm10,1
2020-08-06,zrh_rsgrt,no2,31.37
2020-08-06,zrh_rsgrt,o3_max_h,90.19
2020-08-06,zrh_rsgrt,pm10,13.71
2020-08-06,zrh_schmls,kbi,2
2020-08-06,zrh_schmls,kbi_no2,1
2020-08-06,zrh_schmls,kbi_o3,2
2020-08-06,zrh_schmls,kbi_pm10,1
2020-08-06,zrh_schmls,no2,32.46
2020-08-06,zrh_schmls,o3_max_h,90.86
2020-08-06,zrh_schmls,pm10,12.88
2020-08-06,zrh_stmpf,kbi,2
2020-08-06,zrh_stmpf,kbi_no2,1
2020-08-06,zrh_stmpf,kbi_o3,2
2020-08-06,zrh_stmpf,kbi_pm10,1
2020-08-06,zrh_stmpf,no2,18.33
2020-08-06,zrh_stmpf,o3_max_h,91.16
2020-08-06,zrh_stmpf,p,968.92
2020-08-06,zrh_stmpf,pm10,11.84
2020-08-06,zrh_stmpf,t,20.95
2020-08-07,zrh_heub,no2,5.87
2020-08-07,zrh_heub,o3_max_h,129.04
2020-08-07,zrh_rsgrt,kbi,2
2020-08-07,zrh_rsgrt,kbi_no2,1
2020-08-07,zrh_rsgrt,kbi_o3,2
2020-08-07,zrh_rsgrt,kbi_pm10,1
2020-08-07,zrh_rsgrt,no2,36.44
2020-08-07,zrh_rsgrt,o3_max_h,103.42
2020-08-07,zrh_rsgrt,pm10,17.05
2020-08-07,zrh_schmls,kbi,2
2020-08-07,zrh_schmls,kbi_no2,1
2020-08-07,zrh_schmls,kbi_o3,2
2020-08-07,zrh_schmls,kbi_pm10,1
2020-08-07,zrh_schmls,no2,37.99
2020-08-07,zrh_schmls,o3_max_h,111.91
2020-08-07,zrh_schmls,pm10,16.79
2020-08-07,zrh_stmpf,kbi,2
2020-08-07,zrh_stmpf,kbi_no2,1
2020-08-07,zrh_stmpf,kbi_o3,2
2020-08-07,zrh_stmpf,kbi_pm10,1
2020-08-07,zrh_stmpf,no2,20.72
2020-08-07,zrh_stmpf,o3_max_h,113.38
2020-08-07,zrh_stmpf,p,969.52
2020-08-07,zrh_stmpf,pm10,14.83
2020-08-07,zrh_stmpf,t,23.75
2020-08-08,zrh_heub,no2,4.54
2020-08-08,zrh_heub,o3_max_h,133.96
2020-08-08,zrh_rsgrt,kbi,2
2020-08-08,zrh_rsgrt,kbi_no2,1
2020-08-08,zrh_rsgrt,kbi_o3,2
2020-08-08,zrh_rsgrt,kbi_pm10,1
2020-08-08,zrh_rsgrt,no2,34.98
2020-08-08,zrh_rsgrt,o3_max_h,118.84
2020-08-08,zrh_rsgrt,pm10,20.36
2020-08-08,zrh_schmls,kbi,3
2020-08-08,zrh_schmls,kbi_no2,1
2020-08-08,zrh_schmls,kbi_o3,3
2020-08-08,zrh_schmls,kbi_pm10,1
2020-08-08,zrh_schmls,no2,27.8
2020-08-08,zrh_schmls,o3_max_h,123.19
2020-08-08,zrh_schmls,pm10,18.93
2020-08-08,zrh_stmpf,kbi,3
2020-08-08,zrh_stmpf,kbi_no2,1
2020-08-08,zrh_stmpf,kbi_o3,3
2020-08-08,zrh_stmpf,kbi_pm10,1
2020-08-08,zrh_stmpf,no2,18.07
2020-08-08,zrh_stmpf,o3_max_h,124.22
2020-08-08,zrh_stmpf,p,970.08
2020-08-08,zrh_stmpf,pm10,17.16
2020-08-08,zrh_stmpf,t,24.72
2020-08-09,zrh_heub,no2,3.6
2020-08-09,zrh_heub,o3_max_h,133.64
2020-08-09,zrh_rsgrt,kbi,3
2020-08-09,zrh_rsgrt,kbi_no2,1
2020-08-09,zrh_rsgrt,kbi_o3,3
2020-08-09,zrh_rsgrt,kbi_pm10,1
2020-08-09,zrh_rsgrt,no2,32.91
2020-08-09,zrh_rsgrt,o3_max_h,121.39
2020-08-09,zrh_rsgrt,pm10,19.7
2020-08-09,zrh_schmls,kbi,3
2020-08-09,zrh_schmls,kbi_no2,1
2020-08-09,zrh_schmls,kbi_o3,3
2020-08-09,zrh_schmls,kbi_pm10,1
2020-08-09,zrh_schmls,no2,24.9
2020-08-09,zrh_schmls,o3_max_h,127.55
2020-08-09,zrh_schmls,pm10,18.69
2020-08-09,zrh_stmpf,kbi,3
2020-08-09,zrh_stmpf,kbi_no2,1
2020-08-09,zrh_stmpf,kbi_o3,3
2020-08-09,zrh_stmpf,kbi_pm10,1
2020-08-09,zrh_stmpf,no2,15.76
2020-08-09,zrh_stmpf,o3_max_h,126.81
2020-08-09,zrh_stmpf,p,967.66
2020-08-09,zrh_stmpf,pm10,17.83
2020-08-09,zrh_stmpf,t,25.1
2020-08-10,zrh_heub,no2,6.97
2020-08-10,zrh_heub,o3_max_h,168.54
2020-08-10,zrh_rsgrt,kbi,3
2020-08-10,zrh_rsgrt,kbi_no2,1
2020-08-10,zrh_rsgrt,kbi_o3,3
2020-08-10,zrh_rsgrt,kbi_pm10,1
2020-08-10,zrh_rsgrt,no2,42.62
2020-08-10,zrh_rsgrt,o3_max_h,125.25
2020-08-10,zrh_rsgrt,pm10,22.73
2020-08-10,zrh_schmls,kbi,3
2020-08-10,zrh_schmls,kbi_no2,1
2020-08-10,zrh_schmls,kbi_o3,3
2020-08-10,zrh_schmls,kbi_pm10,1
2020-08-10,zrh_schmls,no2,30.65
2020-08-10,zrh_schmls,o3_max_h,147.59
2020-08-10,zrh_schmls,pm10,22.24
2020-08-10,zrh_stmpf,kbi,3
2020-08-10,zrh_stmpf,kbi_no2,1
2020-08-10,zrh_stmpf,kbi_o3,3
2020-08-10,zrh_stmpf,kbi_pm10,1
2020-08-10,zrh_stmpf,no2,25.84
2020-08-10,zrh_stmpf,o3_max_h,142.65
2020-08-10,zrh_stmpf,p,965.07
2020-08-10,zrh_stmpf,pm10,21.1
2020-08-10,zrh_stmpf,t,25.3
2020-08-11,zrh_heub,no2,6.04
2020-08-11,zrh_heub,o3_max_h,148.21
2020-08-11,zrh_rsgrt,kbi,3
2020-08-11,zrh_rsgrt,kbi_no2,1
2020-08-11,zrh_rsgrt,kbi_o3,3
2020-08-11,zrh_rsgrt,kbi_pm10,1
2020-08-11,zrh_rsgrt,no2,42.49
2020-08-11,zrh_rsgrt,o3_max_h,123.07
2020-08-11,zrh_rsgrt,pm10,18.43
2020-08-11,zrh_schmls,kbi,3
2020-08-11,zrh_schmls,kbi_no2,1
2020-08-11,zrh_schmls,kbi_o3,3
2020-08-11,zrh_schmls,kbi_pm10,1
2020-08-11,zrh_schmls,no2,28.17
2020-08-11,zrh_schmls,o3_max_h,122.41
2020-08-11,zrh_schmls,pm10,18.27
2020-08-11,zrh_stmpf,kbi,3
2020-08-11,zrh_stmpf,kbi_no2,1
2020-08-11,zrh_stmpf,kbi_o3,3
2020-08-11,zrh_stmpf,kbi_pm10,1
2020-08-11,zrh_stmpf,no2,16.51
2020-08-11,zrh_stmpf,o3_max_h,131.66
2020-08-11,zrh_stmpf,p,966.2
2020-08-11,zrh_stmpf,pm10,17.17
2020-08-11,zrh_stmpf,t,25.78
2020-08-12,zrh_heub,no2,6.75
2020-08-12,zrh_heub,o3_max_h,159.8
2020-08-12,zrh_rsgrt,kbi,3
2020-08-12,zrh_rsgrt,kbi_no2,1
2020-08-12,zrh_rsgrt,kbi_o3,3
2020-08-12,zrh_rsgrt,kbi_pm10,1
2020-08-12,zrh_rsgrt,no2,42.39
2020-08-12,zrh_rsgrt,o3_max_h,130.29
2020-08-12,zrh_rsgrt,pm10,22.52
2020-08-12,zrh_schmls,kbi,3
2020-08-12,zrh_schmls,kbi_no2,1
2020-08-12,zrh_schmls,kbi_o3,3
2020-08-12,zrh_schmls,kbi_pm10,1
2020-08-12,zrh_schmls,no2,29.66
2020-08-12,zrh_schmls,o3_max_h,141.3
2020-08-12,zrh_schmls,pm10,21.71
2020-08-12,zrh_stmpf,kbi,4
2020-08-12,zrh_stmpf,kbi_no2,1
2020-08-12,zrh_stmpf,kbi_o3,4
2020-08-12,zrh_stmpf,kbi_pm10,1
2020-08-12,zrh_stmpf,no2,21.34
2020-08-12,zrh_stmpf,o3_max_h,156.77
2020-08-12,zrh_stmpf,p,965.57
2020-08-12,zrh_stmpf,pm10,20.13
2020-08-12,zrh_stmpf,t,26.25
2020-08-13,zrh_heub,no2,6.76
2020-08-13,zrh_heub,o3_max_h,98.92
2020-08-13,zrh_rsgrt,kbi,1
2020-08-13,zrh_rsgrt,kbi_no2,1
2020-08-13,zrh_rsgrt,kbi_o3,1
2020-08-13,zrh_rsgrt,kbi_pm10,1
2020-08-13,zrh_rsgrt,no2,41.85
2020-08-13,zrh_rsgrt,o3_max_h,77.8
2020-08-13,zrh_rsgrt,pm10,17.26
2020-08-13,zrh_schmls,kbi,1
2020-08-13,zrh_schmls,kbi_no2,1
2020-08-13,zrh_schmls,kbi_o3,1
2020-08-13,zrh_schmls,kbi_pm10,1
2020-08-13,zrh_schmls,no2,24.36
2020-08-13,zrh_schmls,o3_max_h,88.2
2020-08-13,zrh_schmls,pm10,15.8
2020-08-13,zrh_stmpf,kbi,2
2020-08-13,zrh_stmpf,kbi_no2,1
2020-08-13,zrh_stmpf,kbi_o3,2
2020-08-13,zrh_stmpf,kbi_pm10,1
2020-08-13,zrh_stmpf,no2,16.96
2020-08-13,zrh_stmpf,o3_max_h,90.56
2020-08-13,zrh_stmpf,p,965.73
2020-08-13,zrh_stmpf,pm10,15.33
2020-08-13,zrh_stmpf,t,23.64
2020-08-14,zrh_heub,no2,5.96
2020-08-14,zrh_heub,o3_max_h,103.5
2020-08-14,zrh_rsgrt,kbi,1
2020-08-14,zrh_rsgrt,kbi_no2,1
2020-08-14,zrh_rsgrt,kbi_o3,1
2020-08-14,zrh_rsgrt,kbi_pm10,1
2020-08-14,zrh_rsgrt,no2,38.13
2020-08-14,zrh_rsgrt,o3_max_h,83.88
2020-08-14,zrh_rsgrt,pm10,11.5
2020-08-14,zrh_schmls,kbi,2
2020-08-14,zrh_schmls,kbi_no2,1
2020-08-14,zrh_schmls,kbi_o3,2
2020-08-14,zrh_schmls,kbi_pm10,1
2020-08-14,zrh_schmls,no2,19.55
2020-08-14,zrh_schmls,o3_max_h,97.86
2020-08-14,zrh_schmls,pm10,9.86
2020-08-14,zrh_stmpf,kbi,2
2020-08-14,zrh_stmpf,kbi_no2,1
2020-08-14,zrh_stmpf,kbi_o3,2
2020-08-14,zrh_stmpf,kbi_pm10,1
2020-08-14,zrh_stmpf,no2,12.44
2020-08-14,zrh_stmpf,o3_max_h,96.28
2020-08-14,zrh_stmpf,p,966.02
2020-08-14,zrh_stmpf,pm10,9.62
2020-08-14,zrh_stmpf,t,22.17
2020-08-15,zrh_heub,no2,5.63
2020-08-15,zrh_heub,o3_max_h,113.01
2020-08-15,zrh_rsgrt,kbi,2
2020-08-15,zrh_rsgrt,kbi_no2,1
2020-08-15,zrh_rsgrt,kbi_o3,2
2020-08-15,zrh_rsgrt,kbi_pm10,1
2020-08-15,zrh_rsgrt,no2,31.73
