time,id,value
2006-02-20,seas_comp,-0.177129669138818
2006-02-20,social_sa,1.0101320295936
2006-02-20,travel_sa,-1.48770361659628
2006-02-20,trendecon_sa,0.152040645315072
2006-02-21,clothing_sa,-0.939773926534113
2006-02-21,fooddelivery_sa,-1.93574857930051
2006-02-21,garden_sa,-0.930387312169466
2006-02-21,luxury_sa,-0.303942856981625
2006-02-21,mobility_sa,-2.13371191468659
2006-02-21,orig,0.107926705483077
2006-02-21,seas_adj,0.343643157825134
2006-02-21,seas_comp,-0.235716452342057
2006-02-21,social_sa,0.652290404961265
2006-02-21,travel_sa,-2.29488146763512
2006-02-21,trendecon_sa,0.0926562456073137
2006-02-22,clothing_sa,-1.0282582115187
2006-02-22,fooddelivery_sa,-1.78720560984477
2006-02-22,garden_sa,-1.1282772997283
2006-02-22,luxury_sa,0.965119665632492
2006-02-22,mobility_sa,-1.50082428843567
2006-02-22,orig,-0.0720134167465716
2006-02-22,seas_adj,0.0777429756704342
2006-02-22,seas_comp,-0.149756392417006
2006-02-22,social_sa,-0.282983370103372
2006-02-22,travel_sa,-1.521046755038
2006-02-22,trendecon_sa,0.235094837365695
2006-02-23,clothing_sa,-1.15154028471656
2006-02-23,fooddelivery_sa,-0.338416292380284
2006-02-23,garden_sa,-1.31159701379415
2006-02-23,luxury_sa,-0.919648017383695
2006-02-23,mobility_sa,-2.16551645024735
2006-02-23,orig,-1.00046294843599
2006-02-23,seas_adj,-0.913184947572911
2006-02-23,seas_comp,-0.0872780008630793
2006-02-23,social_sa,0.815858366326277
2006-02-23,travel_sa,-1.84757439536035
2006-02-23,trendecon_sa,-1.56908678314489
2006-02-24,clothing_sa,-1.47328301278387
2006-02-24,fooddelivery_sa,-1.99579343324824
2006-02-24,garden_sa,-0.872197970895649
2006-02-24,luxury_sa,-0.523519843887422
2006-02-24,mobility_sa,-1.8966579776166
2006-02-24,orig,-0.727043489436481
2006-02-24,seas_adj,-0.701500945975014
2006-02-24,seas_comp,-0.0255425434614671
2006-02-24,social_sa,2.4136684056516
2006-02-24,travel_sa,-1.26121604034791
2006-02-24,trendecon_sa,0.00394447555898668
2006-02-25,clothing_sa,-1.80741576895109
2006-02-25,fooddelivery_sa,-0.98189973230506
2006-02-25,garden_sa,-1.16043205385551
2006-02-25,luxury_sa,-1.47786326972263
2006-02-25,mobility_sa,-1.59303268928197
2006-02-25,orig,-0.687670424955703
2006-02-25,seas_adj,-1.05646329826182
2006-02-25,seas_comp,0.368792873306117
2006-02-25,social_sa,1.08288783918846
2006-02-25,travel_sa,-1.34184832316158
2006-02-25,trendecon_sa,-1.23124941246113
2006-02-26,clothing_sa,-1.38438090223431
2006-02-26,fooddelivery_sa,-0.728283428140581
2006-02-26,garden_sa,-0.601248342491112
2006-02-26,luxury_sa,-1.39450154914206
2006-02-26,mobility_sa,-1.4128183027914
2006-02-26,orig,-0.197833400254802
2006-02-26,seas_adj,-0.400911697359672
2006-02-26,seas_comp,0.20307829710487
2006-02-26,social_sa,1.35177707295117
2006-02-26,travel_sa,-0.0450450194797226
2006-02-26,trendecon_sa,-0.783376999419787
