time,group,geo,value
2020-03-24,tages_distanz_2-10km,ch,29.0563395173535
2020-03-24,tages_distanz_2-10km_alter_1529,ch,26.8241795197139
2020-03-24,tages_distanz_2-10km_alter_3064,ch,28.1351966350083
2020-03-24,tages_distanz_2-10km_alter_6579,ch,36.7948891253785
2020-03-24,tages_distanz_20-50km,ch,15.6541732288185
2020-03-24,tages_distanz_20-50km_alter_1529,ch,18.4015662929445
2020-03-24,tages_distanz_20-50km_alter_3064,ch,16.5992215204687
2020-03-24,tages_distanz_20-50km_alter_6579,ch,6.9943203528378
2020-03-24,tages_distanz_50-100km,ch,6.49273839958748
2020-03-24,tages_distanz_50-100km_alter_1529,ch,7.46527923481304
2020-03-24,tages_distanz_50-100km_alter_3064,ch,7.00617878628864
2020-03-24,tages_distanz_50-100km_alter_6579,ch,2.60729487276356
2020-03-24,tages_distanz_weniger2km,ch,33.5489116693268
2020-03-24,tages_distanz_weniger2km_alter_1529,ch,34.3753505805002
2020-03-24,tages_distanz_weniger2km_alter_3064,ch,31.3594351935408
2020-03-24,tages_distanz_weniger2km_alter_6579,ch,42.2817943858912
2020-03-24,total,ch,5.41695518562092
2020-03-24,total,rural,6.57730244518591
2020-03-24,total,urban,4.86263653706308
2020-03-24,total,zh,4.7452607003882
2020-03-24,weiblich,ch,4.79781256546918
2020-03-25,alter_1529,ch,5.80562909122539
2020-03-25,alter_3064,ch,5.90264785247627
2020-03-25,alter_6579,ch,2.75430814158173
2020-03-25,erwerbstaetig,ch,6.30089019202509
2020-03-25,in_ausbildung,ch,2.84007197087209
2020-03-25,maennlich,ch,5.40442309429228
2020-03-25,nicht_erwerbstaetig,ch,2.31086701634713
2020-03-25,tages_distanz_10-20km,ch,13.7879842285139
2020-03-25,tages_distanz_10-20km_alter_1529,ch,14.6197765596774
2020-03-25,tages_distanz_10-20km_alter_3064,ch,14.1892360769952
2020-03-25,tages_distanz_10-20km_alter_6579,ch,10.625253484422
2020-03-25,tages_distanz_100pluskm,ch,2.34020807269743
2020-03-25,tages_distanz_100pluskm_alter_1529,ch,2.78345999020749
2020-03-25,tages_distanz_100pluskm_alter_3064,ch,2.52579583692903
2020-03-25,tages_distanz_100pluskm_alter_6579,ch,0.784820110359761
2020-03-25,tages_distanz_2-10km,ch,26.2810631899817
2020-03-25,tages_distanz_2-10km_alter_1529,ch,22.3443022700585
2020-03-25,tages_distanz_2-10km_alter_3064,ch,25.9775325633742
2020-03-25,tages_distanz_2-10km_alter_6579,ch,33.9039090258922
2020-03-25,tages_distanz_20-50km,ch,14.8314681244141
2020-03-25,tages_distanz_20-50km_alter_1529,ch,15.320501445645
2020-03-25,tages_distanz_20-50km_alter_3064,ch,16.1824680338863
2020-03-25,tages_distanz_20-50km_alter_6579,ch,7.83807904476149
2020-03-25,tages_distanz_50-100km,ch,6.87198684216364
2020-03-25,tages_distanz_50-100km_alter_1529,ch,8.89145273145931
2020-03-25,tages_distanz_50-100km_alter_3064,ch,7.23308699158878
2020-03-25,tages_distanz_50-100km_alter_6579,ch,2.01599412105487
2020-03-25,tages_distanz_weniger2km,ch,35.8872895422293
2020-03-25,tages_distanz_weniger2km_alter_1529,ch,36.0405070029522
2020-03-25,tages_distanz_weniger2km_alter_3064,ch,33.8918804972265
2020-03-25,tages_distanz_weniger2km_alter_6579,ch,44.8319442135098
2020-03-25,total,ch,5.03763100743316
2020-03-25,total,rural,7.04897261559474
2020-03-25,total,urban,4.00179465154729
2020-03-25,total,zh,4.64093279768726
2020-03-25,weiblich,ch,4.54699420245173
2020-03-26,alter_1529,ch,6.3484925060583
2020-03-26,alter_3064,ch,6.43137317276577
2020-03-26,alter_6579,ch,3.41311563433958
2020-03-26,erwerbstaetig,ch,6.78300308005361
2020-03-26,in_ausbildung,ch,5.30007910255207
2020-03-26,maennlich,ch,6.0633159576128
2020-03-26,nicht_erwerbstaetig,ch,3.64538973776007
2020-03-26,tages_distanz_10-20km,ch,14.27230092904
2020-03-26,tages_distanz_10-20km_alter_1529,ch,15.1762285582513
2020-03-26,tages_distanz_10-20km_alter_3064,ch,14.3943990604933
2020-03-26,tages_distanz_10-20km_alter_6579,ch,12.326861255137
2020-03-26,tages_distanz_100pluskm,ch,3.0029632905044
2020-03-26,tages_distanz_100pluskm_alter_1529,ch,4.14388951866057
2020-03-26,tages_distanz_100pluskm_alter_3064,ch,3.07493296259955
2020-03-26,tages_distanz_100pluskm_alter_6579,ch,0.915588649689213
2020-03-26,tages_distanz_2-10km,ch,26.6079634112629
2020-03-26,tages_distanz_2-10km_alter_1529,ch,26.3458942493375
2020-03-26,tages_distanz_2-10km_alter_3064,ch,25.7574851403623
2020-03-26,tages_distanz_2-10km_alter_6579,ch,30.8249660644255
2020-03-26,tages_distanz_20-50km,ch,15.3852730111518
2020-03-26,tages_distanz_20-50km_alter_1529,ch,15.8636379508761
2020-03-26,tages_distanz_20-50km_alter_3064,ch,16.3338986202696
2020-03-26,tages_distanz_20-50km_alter_6579,ch,10.3938252723819
2020-03-26,tages_distanz_50-100km,ch,7.31190527382979
2020-03-26,tages_distanz_50-100km_alter_1529,ch,7.58591729442767
2020-03-26,tages_distanz_50-100km_alter_3064,ch,7.74032789873404
2020-03-26,tages_distanz_50-100km_alter_6579,ch,4.96797380045607
2020-03-26,tages_distanz_weniger2km,ch,33.4195940842111
2020-03-26,tages_distanz_weniger2km_alter_1529,ch,30.8844324284469
2020-03-26,tages_distanz_weniger2km_alter_3064,ch,32.6989563175412
2020-03-26,tages_distanz_weniger2km_alter_6579,ch,40.5707849579103
2020-03-26,total,ch,5.84027759534149
2020-03-26,total,rural,7.68695638769179
2020-03-26,total,urban,4.79625055352716
2020-03-26,total,zh,4.5594366630946
2020-03-26,weiblich,ch,5.29400702627838
2020-03-27,alter_1529,ch,7.14749773250201
2020-03-27,alter_3064,ch,7.7107763976236
2020-03-27,alter_6579,ch,3.6476863833505
2020-03-27,erwerbstaetig,ch,7.97914115010102
2020-03-27,in_ausbildung,ch,6.28219361116955
2020-03-27,maennlich,ch,7.82203540195917
2020-03-27,nicht_erwerbstaetig,ch,3.54301198765113
2020-03-27,tages_distanz_10-20km,ch,14.6125811290075
2020-03-27,tages_distanz_10-20km_alter_1529,ch,13.7262288500338
2020-03-27,tages_distanz_10-20km_alter_3064,ch,16.1517476839627
2020-03-27,tages_distanz_10-20km_alter_6579,ch,8.95307270527107
2020-03-27,tages_distanz_100pluskm,ch,2.97535539076021
2020-03-27,tages_distanz_100pluskm_alter_1529,ch,3.61994093370982
2020-03-27,tages_distanz_100pluskm_alter_3064,ch,3.35100998079952
2020-03-27,tages_distanz_100pluskm_alter_6579,ch,0.237434283423203
2020-03-27,tages_distanz_2-10km,ch,27.5625441412308
2020-03-27,tages_distanz_2-10km_alter_1529,ch,24.769251883324
2020-03-27,tages_distanz_2-10km_alter_3064,ch,26.3291539321636
2020-03-27,tages_distanz_2-10km_alter_6579,ch,37.6186867345922
2020-03-27,tages_distanz_20-50km,ch,16.5594613695277
2020-03-27,tages_distanz_20-50km_alter_1529,ch,18.0806001203418
2020-03-27,tages_distanz_20-50km_alter_3064,ch,16.9012432100432
2020-03-27,tages_distanz_20-50km_alter_6579,ch,12.5955395927941
2020-03-27,tages_distanz_50-100km,ch,7.53698735963118
2020-03-27,tages_distanz_50-100km_alter_1529,ch,8.82575944685084
2020-03-27,tages_distanz_50-100km_alter_3064,ch,8.0857451803771
2020-03-27,tages_distanz_50-100km_alter_6579,ch,2.9903613435521
2020-03-27,tages_distanz_weniger2km,ch,30.7530706098425
2020-03-27,tages_distanz_weniger2km_alter_1529,ch,30.9782187657398
2020-03-27,tages_distanz_weniger2km_alter_3064,ch,29.1811000126538
2020-03-27,tages_distanz_weniger2km_alter_6579,ch,37.6049053403673
2020-03-27,total,ch,6.69644021367082
2020-03-27,total,rural,9.11296385408836
2020-03-27,total,urban,5.4794389237243
2020-03-27,total,zh,6.67025335476488
2020-03-27,weiblich,ch,5.70252342288777
2020-03-28,alter_1529,ch,7.94774878494939
2020-03-28,alter_3064,ch,7.02236905544422
2020-03-28,alter_6579,ch,3.77971003193442
2020-03-28,erwerbstaetig,ch,7.37525939135205
2020-03-28,in_ausbildung,ch,5.9647531272786
2020-03-28,maennlich,ch,7.57452355463497
2020-03-28,nicht_erwerbstaetig,ch,3.41289125989724
2020-03-28,tages_distanz_10-20km,ch,14.3209837845179
2020-03-28,tages_distanz_10-20km_alter_1529,ch,12.7849033015417
2020-03-28,tages_distanz_10-20km_alter_3064,ch,15.2565989217848
2020-03-28,tages_distanz_10-20km_alter_6579,ch,12.5372316580714
2020-03-28,tages_distanz_100pluskm,ch,2.18255976146828
2020-03-28,tages_distanz_100pluskm_alter_1529,ch,3.57406957434338
2020-03-28,tages_distanz_100pluskm_alter_3064,ch,2.14092632659833
2020-03-28,tages_distanz_100pluskm_alter_6579,ch,0.240039445468877
2020-03-28,tages_distanz_2-10km,ch,28.7587714810879
2020-03-28,tages_distanz_2-10km_alter_1529,ch,21.7571131292992
2020-03-28,tages_distanz_2-10km_alter_3064,ch,29.8848134015736
2020-03-28,tages_distanz_2-10km_alter_6579,ch,34.4860924577139
2020-03-28,tages_distanz_20-50km,ch,15.9870171174025
2020-03-28,tages_distanz_20-50km_alter_1529,ch,20.2649942000586
2020-03-28,tages_distanz_20-50km_alter_3064,ch,16.0053311087527
2020-03-28,tages_distanz_20-50km_alter_6579,ch,9.36904680323312
2020-03-28,tages_distanz_50-100km,ch,7.28382009953764
2020-03-28,tages_distanz_50-100km_alter_1529,ch,9.16686738683269
2020-03-28,tages_distanz_50-100km_alter_3064,ch,7.47435498533091
2020-03-28,tages_distanz_50-100km_alter_6579,ch,3.56509869403849
2020-03-28,tages_distanz_weniger2km,ch,31.4668477559858
2020-03-28,tages_distanz_weniger2km_alter_1529,ch,32.4520524079244
2020-03-28,tages_distanz_weniger2km_alter_3064,ch,29.2379752559597
2020-03-28,tages_distanz_weniger2km_alter_6579,ch,39.8024909414742
2020-03-28,total,ch,6.40322977588132
2020-03-28,total,rural,7.74411691354376
2020-03-28,total,urban,5.44638106390691
2020-03-28,total,zh,6.82091014247593
2020-03-28,weiblich,ch,5.62124144645492
2020-03-29,alter_1529,ch,2.6665882897569
2020-03-29,alter_3064,ch,2.14644967641349
2020-03-29,alter_6579,ch,1.45619347269232
2020-03-29,erwerbstaetig,ch,2.49917833739148
2020-03-29,in_ausbildung,ch,1.90467609529827
2020-03-29,maennlich,ch,2.47687971145978
2020-03-29,nicht_erwerbstaetig,ch,1.23597534174673
2020-03-29,tages_distanz_10-20km,ch,10.7349176965188
2020-03-29,tages_distanz_10-20km_alter_1529,ch,10.5908674315251
2020-03-29,tages_distanz_10-20km_alter_3064,ch,11.1407693927597
2020-03-29,tages_distanz_10-20km_alter_6579,ch,9.14360882329388
2020-03-29,tages_distanz_100pluskm,ch,1.99533306973684
2020-03-29,tages_distanz_100pluskm_alter_1529,ch,2.59329994136479
2020-03-29,tages_distanz_100pluskm_alter_3064,ch,2.10842464841134
2020-03-29,tages_distanz_100pluskm_alter_6579,ch,0.567227209004696
2020-03-29,tages_distanz_2-10km,ch,26.1495393690695
2020-03-29,tages_distanz_2-10km_alter_1529,ch,21.8327544989416
2020-03-29,tages_distanz_2-10km_alter_3064,ch,26.5621734770583
2020-03-29,tages_distanz_2-10km_alter_6579,ch,30.9670069033797
2020-03-29,tages_distanz_20-50km,ch,7.84952789008137
2020-03-29,tages_distanz_20-50km_alter_1529,ch,12.2233343763132
2020-03-29,tages_distanz_20-50km_alter_3064,ch,7.3924392091054
2020-03-29,tages_distanz_20-50km_alter_6579,ch,3.14271907646139
2020-03-29,tages_distanz_50-100km,ch,4.09244426085565
2020-03-29,tages_distanz_50-100km_alter_1529,ch,6.45131730996265
2020-03-29,tages_distanz_50-100km_alter_3064,ch,3.75233607415652
2020-03-29,tages_distanz_50-100km_alter_6579,ch,1.97220416738634
2020-03-29,tages_distanz_weniger2km,ch,49.1782377137378
2020-03-29,tages_distanz_weniger2km_alter_1529,ch,46.3084264418927
2020-03-29,tages_distanz_weniger2km_alter_3064,ch,49.0438571985087
2020-03-29,tages_distanz_weniger2km_alter_6579,ch,54.207233820474
2020-03-29,total,ch,2.1309390163709
2020-03-29,total,rural,2.43091954943926
2020-03-29,total,urban,1.87513649710094
2020-03-29,total,zh,1.80147638776155
2020-03-29,weiblich,ch,1.84451497276977
2020-03-30,alter_1529,ch,5.26508663605477
2020-03-30,alter_3064,ch,6.15129411598738
2020-03-30,alter_6579,ch,1.27978779080924
2020-03-30,erwerbstaetig,ch,6.40546816444077
2020-03-30,in_ausbildung,ch,3.64637396480291
2020-03-30,maennlich,ch,5.40227285248776
2020-03-30,nicht_erwerbstaetig,ch,1.61122815281299
2020-03-30,tages_distanz_10-20km,ch,12.6481628395031
2020-03-30,tages_distanz_10-20km_alter_1529,ch,15.1190036292997
2020-03-30,tages_distanz_10-20km_alter_3064,ch,12.7534322938233
2020-03-30,tages_distanz_10-20km_alter_6579,ch,8.29970158732372
2020-03-30,tages_distanz_100pluskm,ch,3.08828905096063
2020-03-30,tages_distanz_100pluskm_alter_1529,ch,2.78462973041759
2020-03-30,tages_distanz_100pluskm_alter_3064,ch,3.39230314079291
2020-03-30,tages_distanz_100pluskm_alter_6579,ch,2.18060877519007
2020-03-30,tages_distanz_2-10km,ch,23.9810874615025
2020-03-30,tages_distanz_2-10km_alter_1529,ch,21.5390103419987
2020-03-30,tages_distanz_2-10km_alter_3064,ch,24.4165095471516
2020-03-30,tages_distanz_2-10km_alter_6579,ch,25.8244162768806
2020-03-30,tages_distanz_20-50km,ch,15.0323761931862
2020-03-30,tages_distanz_20-50km_alter_1529,ch,16.0220187156177
2020-03-30,tages_distanz_20-50km_alter_3064,ch,17.1698898938274
2020-03-30,tages_distanz_20-50km_alter_6579,ch,3.75708107294383
2020-03-30,tages_distanz_50-100km,ch,6.96813173330004
2020-03-30,tages_distanz_50-100km_alter_1529,ch,8.02623171310749
2020-03-30,tages_distanz_50-100km_alter_3064,ch,7.86958464194996
2020-03-30,tages_distanz_50-100km_alter_6579,ch,1.20956759459103
2020-03-30,tages_distanz_weniger2km,ch,38.2819527215475
2020-03-30,tages_distanz_weniger2km_alter_1529,ch,36.5091058695588
2020-03-30,tages_distanz_weniger2km_alter_3064,ch,34.398280482455
2020-03-30,tages_distanz_weniger2km_alter_6579,ch,58.7286246930708
2020-03-30,total,ch,4.56126330177031
2020-03-30,total,rural,6.47037994691118
2020-03-30,total,urban,3.59185135936257
2020-03-30,total,zh,4.16685991422012
2020-03-30,weiblich,ch,4.08451010804543
2020-03-31,alter_1529,ch,5.67008806020074
2020-03-31,alter_3064,ch,6.82769652079365
2020-03-31,alter_6579,ch,3.86945947682786
2020-03-31,erwerbstaetig,ch,7.23797609945079
2020-03-31,in_ausbildung,ch,4.10455626099518
2020-03-31,maennlich,ch,7.2420385567704
2020-03-31,nicht_erwerbstaetig,ch,4.04024852974011
2020-03-31,tages_distanz_10-20km,ch,14.4577691002439
2020-03-31,tages_distanz_10-20km_alter_1529,ch,15.4701380958905
2020-03-31,tages_distanz_10-20km_alter_3064,ch,14.6954989047287
2020-03-31,tages_distanz_10-20km_alter_6579,ch,11.921743021872
2020-03-31,tages_distanz_100pluskm,ch,2.13771508499024
2020-03-31,tages_distanz_100pluskm_alter_1529,ch,1.98506565121392
2020-03-31,tages_distanz_100pluskm_alter_3064,ch,2.40939808387948
2020-03-31,tages_distanz_100pluskm_alter_6579,ch,1.19788755364162
2020-03-31,tages_distanz_2-10km,ch,27.5854552023452
2020-03-31,tages_distanz_2-10km_alter_1529,ch,24.5295522483443
2020-03-31,tages_distanz_2-10km_alter_3064,ch,26.6867254558673
2020-03-31,tages_distanz_2-10km_alter_6579,ch,36.019371764085
2020-03-31,tages_distanz_20-50km,ch,15.6707668836013
2020-03-31,tages_distanz_20-50km_alter_1529,ch,16.3804560018037
2020-03-31,tages_distanz_20-50km_alter_3064,ch,17.1877005399305
2020-03-31,tages_distanz_20-50km_alter_6579,ch,8.08743447963219
2020-03-31,tages_distanz_50-100km,ch,7.07061939985685
2020-03-31,tages_distanz_50-100km_alter_1529,ch,7.60333098550021
2020-03-31,tages_distanz_50-100km_alter_3064,ch,8.08591043266691
2020-03-31,tages_distanz_50-100km_alter_6579,ch,1.90875340459203
2020-03-31,tages_distanz_weniger2km,ch,33.0776743289626
2020-03-31,tages_distanz_weniger2km_alter_1529,ch,34.0314570172474
2020-03-31,tages_distanz_weniger2km_alter_3064,ch,30.9347665829272
2020-03-31,tages_distanz_weniger2km_alter_6579,ch,40.8648097761771
2020-03-31,total,ch,5.93879846812542
2020-03-31,total,rural,7.6805075925962
2020-03-31,total,urban,5.02064129898054
2020-03-31,total,zh,5.52785828040093
2020-03-31,weiblich,ch,5.12174452654056
2020-04-01,alter_1529,ch,5.74568407369609
2020-04-01,alter_3064,ch,7.64610720881888
2020-04-01,alter_6579,ch,3.66936289761562
2020-04-01,erwerbstaetig,ch,8.06070219399217
2020-04-01,in_ausbildung,ch,4.41838853477779
2020-04-01,maennlich,ch,7.76345237299982
2020-04-01,nicht_erwerbstaetig,ch,3.79448184955007
2020-04-01,tages_distanz_10-20km,ch,14.6917711773596
2020-04-01,tages_distanz_10-20km_alter_1529,ch,14.0453233836536
2020-04-01,tages_distanz_10-20km_alter_3064,ch,15.0483493844648
2020-04-01,tages_distanz_10-20km_alter_6579,ch,14.0823046456541
2020-04-01,tages_distanz_100pluskm,ch,2.76748469824088
2020-04-01,tages_distanz_100pluskm_alter_1529,ch,2.80924302558306
2020-04-01,tages_distanz_100pluskm_alter_3064,ch,3.07073477247607
2020-04-01,tages_distanz_100pluskm_alter_6579,ch,1.32332144397349
2020-04-01,tages_distanz_2-10km,ch,27.5951045208317
2020-04-01,tages_distanz_2-10km_alter_1529,ch,25.3113798732509
2020-04-01,tages_distanz_2-10km_alter_3064,ch,26.6341906365291
2020-04-01,tages_distanz_2-10km_alter_6579,ch,35.5385859652849
2020-04-01,tages_distanz_20-50km,ch,15.9272680684342
2020-04-01,tages_distanz_20-50km_alter_1529,ch,14.9004273583452
2020-04-01,tages_distanz_20-50km_alter_3064,ch,17.6927391996452
2020-04-01,tages_distanz_20-50km_alter_6579,ch,9.50729341776484
2020-04-01,tages_distanz_50-100km,ch,7.62402265930038
2020-04-01,tages_distanz_50-100km_alter_1529,ch,7.84837127414306
2020-04-01,tages_distanz_50-100km_alter_3064,ch,8.59886690949956
2020-04-01,tages_distanz_50-100km_alter_6579,ch,2.84049816532007
2020-04-01,tages_distanz_weniger2km,ch,31.3943488758333
2020-04-01,tages_distanz_weniger2km_alter_1529,ch,35.0852550850242
2020-04-01,tages_distanz_weniger2km_alter_3064,ch,28.9551190973853
2020-04-01,tages_distanz_weniger2km_alter_6579,ch,36.7079963620026
2020-04-01,total,ch,6.47707598347416
2020-04-01,total,rural,8.1260709381958
2020-04-01,total,urban,5.66358657178569
2020-04-01,total,zh,6.16231391308165
2020-04-01,weiblich,ch,5.68726512303867
2020-04-02,alter_1529,ch,5.93533544339297
2020-04-02,alter_3064,ch,7.67544884621182
2020-04-02,alter_6579,ch,3.76529177566197
2020-04-02,erwerbstaetig,ch,7.69849207612709
2020-04-02,in_ausbildung,ch,4.59656608515439
2020-04-02,maennlich,ch,7.33272474321881
2020-04-02,nicht_erwerbstaetig,ch,4.11527623407456
2020-04-02,tages_distanz_10-20km,ch,15.9794448963222
2020-04-02,tages_distanz_10-20km_alter_1529,ch,15.0830760451589
2020-04-02,tages_distanz_10-20km_alter_3064,ch,16.8702931807617
2020-04-02,tages_distanz_10-20km_alter_6579,ch,13.3952912789354
2020-04-02,tages_distanz_100pluskm,ch,2.76665227387095
2020-04-02,tages_distanz_100pluskm_alter_1529,ch,3.33720833798111
2020-04-02,tages_distanz_100pluskm_alter_3064,ch,2.92857207094891
2020-04-02,tages_distanz_100pluskm_alter_6579,ch,1.16948104836186
2020-04-02,tages_distanz_2-10km,ch,27.1095714584011
2020-04-02,tages_distanz_2-10km_alter_1529,ch,25.2995746078302
2020-04-02,tages_distanz_2-10km_alter_3064,ch,26.3326611328602
2020-04-02,tages_distanz_2-10km_alter_6579,ch,33.3471168723187
2020-04-02,tages_distanz_20-50km,ch,16.2160617245609
2020-04-02,tages_distanz_20-50km_alter_1529,ch,17.2940565477128
2020-04-02,tages_distanz_20-50km_alter_3064,ch,17.1884834297546
2020-04-02,tages_distanz_20-50km_alter_6579,ch,10.2341926654059
2020-04-02,tages_distanz_50-100km,ch,7.1147809514549
2020-04-02,tages_distanz_50-100km_alter_1529,ch,6.18826464535859
2020-04-02,tages_distanz_50-100km_alter_3064,ch,8.20225351624618
2020-04-02,tages_distanz_50-100km_alter_6579,ch,3.70248869662113
2020-04-02,tages_distanz_weniger2km,ch,30.81348869539
2020-04-02,tages_distanz_weniger2km_alter_1529,ch,32.7978198159583
2020-04-02,tages_distanz_weniger2km_alter_3064,ch,28.4777366694285
2020-04-02,tages_distanz_weniger2km_alter_6579,ch,38.1514294383571
2020-04-02,total,ch,6.6807357336355
2020-04-02,total,rural,9.14733179668573
2020-04-02,total,urban,5.12513839934281
2020-04-02,total,zh,6.63583213408076
2020-04-02,weiblich,ch,6.23333675126604
2020-04-03,alter_1529,ch,6.25541677954171
2020-04-03,alter_3064,ch,9.47983243715858
2020-04-03,alter_6579,ch,3.68416945175185
2020-04-03,erwerbstaetig,ch,9.53529246560676
2020-04-03,in_ausbildung,ch,4.25025605204134
2020-04-03,maennlich,ch,8.27841487847594
2020-04-03,nicht_erwerbstaetig,ch,3.71861549579132
2020-04-03,tages_distanz_10-20km,ch,15.4181005134003
2020-04-03,tages_distanz_10-20km_alter_1529,ch,11.4849524904358
2020-04-03,tages_distanz_10-20km_alter_3064,ch,17.5028416113754
2020-04-03,tages_distanz_10-20km_alter_6579,ch,12.3266351910542
2020-04-03,tages_distanz_100pluskm,ch,3.94696331737895
2020-04-03,tages_distanz_100pluskm_alter_1529,ch,5.22467287146018
2020-04-03,tages_distanz_100pluskm_alter_3064,ch,4.1221087536159
2020-04-03,tages_distanz_100pluskm_alter_6579,ch,1.27784594313432
2020-04-03,tages_distanz_2-10km,ch,27.1122886140033
2020-04-03,tages_distanz_2-10km_alter_1529,ch,25.4511045965714
2020-04-03,tages_distanz_2-10km_alter_3064,ch,26.2026837551688
2020-04-03,tages_distanz_2-10km_alter_6579,ch,33.521128498498
