time,availability,geo,value
2019-04-21,tot,lu,4910
2019-04-21,tot,ne,4544
2019-04-21,tot,nw,297
2019-04-21,tot,ow,231
2019-04-21,tot,sg,7588
2019-04-21,tot,sh,1622
2019-04-21,tot,so,3994
2019-04-21,tot,sz,1646
2019-04-21,tot,tg,3995
2019-04-21,tot,ti,8228
2019-04-21,tot,tot,149057
2019-04-21,tot,ur,299
2019-04-21,tot,vd,20872
2019-04-21,tot,vs,7484
2019-04-21,tot,zg,2079
2019-04-21,tot,zh,26072
2019-04-22,immediate,ag,5768
2019-04-22,immediate,ai,81
2019-04-22,immediate,ar,225
2019-04-22,immediate,be,5227
2019-04-22,immediate,bl,2078
2019-04-22,immediate,bs,2214
2019-04-22,immediate,fr,3472
2019-04-22,immediate,ge,8584
2019-04-22,immediate,gl,214
2019-04-22,immediate,gr,1236
2019-04-22,immediate,ju,920
2019-04-22,immediate,lu,2134
2019-04-22,immediate,ne,2807
2019-04-22,immediate,nw,85
2019-04-22,immediate,ow,61
2019-04-22,immediate,sg,2396
2019-04-22,immediate,sh,934
2019-04-22,immediate,so,1695
2019-04-22,immediate,sz,617
2019-04-22,immediate,tg,1430
2019-04-22,immediate,ti,4518
2019-04-22,immediate,tot,78319
2019-04-22,immediate,ur,214
2019-04-22,immediate,vd,10797
2019-04-22,immediate,vs,4918
2019-04-22,immediate,zg,603
2019-04-22,immediate,zh,14859
2019-04-22,tot,ag,11687
2019-04-22,tot,ai,116
2019-04-22,tot,ar,649
2019-04-22,tot,be,10634
2019-04-22,tot,bl,4154
2019-04-22,tot,bs,3566
2019-04-22,tot,fr,6443
2019-04-22,tot,ge,13087
2019-04-22,tot,gl,468
2019-04-22,tot,gr,2265
2019-04-22,tot,ju,1684
2019-04-22,tot,lu,4908
2019-04-22,tot,ne,4533
2019-04-22,tot,nw,296
2019-04-22,tot,ow,230
2019-04-22,tot,sg,7584
2019-04-22,tot,sh,1622
2019-04-22,tot,so,3993
2019-04-22,tot,sz,1646
2019-04-22,tot,tg,3987
2019-04-22,tot,ti,8218
2019-04-22,tot,tot,148891
2019-04-22,tot,ur,299
2019-04-22,tot,vd,20852
2019-04-22,tot,vs,7473
2019-04-22,tot,zg,2075
2019-04-22,tot,zh,26044
2019-04-23,immediate,ag,5767
2019-04-23,immediate,ai,81
2019-04-23,immediate,ar,225
2019-04-23,immediate,be,5226
2019-04-23,immediate,bl,2078
2019-04-23,immediate,bs,2214
2019-04-23,immediate,fr,3472
2019-04-23,immediate,ge,8583
2019-04-23,immediate,gl,214
2019-04-23,immediate,gr,1235
2019-04-23,immediate,ju,920
2019-04-23,immediate,lu,2133
2019-04-23,immediate,ne,2806
2019-04-23,immediate,nw,85
2019-04-23,immediate,ow,61
2019-04-23,immediate,sg,2396
2019-04-23,immediate,sh,934
2019-04-23,immediate,so,1695
2019-04-23,immediate,sz,617
2019-04-23,immediate,tg,1430
2019-04-23,immediate,ti,4518
2019-04-23,immediate,tot,78299
2019-04-23,immediate,ur,214
2019-04-23,immediate,vd,10790
2019-04-23,immediate,vs,4916
2019-04-23,immediate,zg,603
2019-04-23,immediate,zh,14854
2019-04-23,tot,ag,11685
2019-04-23,tot,ai,116
2019-04-23,tot,ar,649
2019-04-23,tot,be,10633
2019-04-23,tot,bl,4154
2019-04-23,tot,bs,3566
2019-04-23,tot,fr,6443
2019-04-23,tot,ge,13084
2019-04-23,tot,gl,468
2019-04-23,tot,gr,2264
2019-04-23,tot,ju,1684
2019-04-23,tot,lu,4907
2019-04-23,tot,ne,4532
2019-04-23,tot,nw,295
2019-04-23,tot,ow,230
2019-04-23,tot,sg,7583
2019-04-23,tot,sh,1622
2019-04-23,tot,so,3993
2019-04-23,tot,sz,1646
2019-04-23,tot,tg,3986
2019-04-23,tot,ti,8216
2019-04-23,tot,tot,148858
2019-04-23,tot,ur,299
2019-04-23,tot,vd,20842
2019-04-23,tot,vs,7470
2019-04-23,tot,zg,2075
2019-04-23,tot,zh,26038
2019-04-24,immediate,ag,5764
2019-04-24,immediate,ai,81
2019-04-24,immediate,ar,225
2019-04-24,immediate,be,5221
2019-04-24,immediate,bl,2067
2019-04-24,immediate,bs,2215
2019-04-24,immediate,fr,3460
2019-04-24,immediate,ge,8558
2019-04-24,immediate,gl,215
2019-04-24,immediate,gr,1243
2019-04-24,immediate,ju,913
2019-04-24,immediate,lu,2123
2019-04-24,immediate,ne,2786
2019-04-24,immediate,nw,87
2019-04-24,immediate,ow,62
2019-04-24,immediate,sg,2393
2019-04-24,immediate,sh,928
2019-04-24,immediate,so,1688
2019-04-24,immediate,sz,620
2019-04-24,immediate,tg,1430
2019-04-24,immediate,ti,4520
2019-04-24,immediate,tot,78055
2019-04-24,immediate,ur,214
2019-04-24,immediate,vd,10784
2019-04-24,immediate,vs,4868
2019-04-24,immediate,zg,594
2019-04-24,immediate,zh,14763
2019-04-24,tot,ag,11673
2019-04-24,tot,ai,116
2019-04-24,tot,ar,649
2019-04-24,tot,be,10627
2019-04-24,tot,bl,4140
2019-04-24,tot,bs,3566
2019-04-24,tot,fr,6429
2019-04-24,tot,ge,13054
2019-04-24,tot,gl,469
2019-04-24,tot,gr,2268
2019-04-24,tot,ju,1671
2019-04-24,tot,lu,4888
2019-04-24,tot,ne,4506
2019-04-24,tot,nw,297
2019-04-24,tot,ow,229
2019-04-24,tot,sg,7572
2019-04-24,tot,sh,1619
2019-04-24,tot,so,3989
2019-04-24,tot,sz,1647
2019-04-24,tot,tg,3987
2019-04-24,tot,ti,8217
2019-04-24,tot,tot,148514
2019-04-24,tot,ur,299
2019-04-24,tot,vd,20832
2019-04-24,tot,vs,7401
2019-04-24,tot,zg,2055
2019-04-24,tot,zh,25933
2019-04-25,immediate,ag,5767
2019-04-25,immediate,ai,80
2019-04-25,immediate,ar,225
2019-04-25,immediate,be,5222
2019-04-25,immediate,bl,2066
2019-04-25,immediate,bs,2225
2019-04-25,immediate,fr,3455
2019-04-25,immediate,ge,8564
2019-04-25,immediate,gl,215
2019-04-25,immediate,gr,1260
2019-04-25,immediate,ju,912
2019-04-25,immediate,lu,2117
2019-04-25,immediate,ne,2783
2019-04-25,immediate,nw,88
2019-04-25,immediate,ow,61
2019-04-25,immediate,sg,2394
2019-04-25,immediate,sh,929
2019-04-25,immediate,so,1674
2019-04-25,immediate,sz,617
2019-04-25,immediate,tg,1432
2019-04-25,immediate,ti,4503
2019-04-25,immediate,tot,78054
2019-04-25,immediate,ur,212
2019-04-25,immediate,vd,10779
2019-04-25,immediate,vs,4889
2019-04-25,immediate,zg,600
2019-04-25,immediate,zh,14753
2019-04-25,tot,ag,11697
2019-04-25,tot,ai,115
2019-04-25,tot,ar,650
2019-04-25,tot,be,10623
2019-04-25,tot,bl,4134
2019-04-25,tot,bs,3573
2019-04-25,tot,fr,6420
2019-04-25,tot,ge,13069
2019-04-25,tot,gl,466
2019-04-25,tot,gr,2282
2019-04-25,tot,ju,1670
2019-04-25,tot,lu,4881
2019-04-25,tot,ne,4511
2019-04-25,tot,nw,299
2019-04-25,tot,ow,229
2019-04-25,tot,sg,7586
2019-04-25,tot,sh,1621
2019-04-25,tot,so,3979
2019-04-25,tot,sz,1648
2019-04-25,tot,tg,3990
2019-04-25,tot,ti,8201
2019-04-25,tot,tot,148585
2019-04-25,tot,ur,297
2019-04-25,tot,vd,20840
2019-04-25,tot,vs,7433
2019-04-25,tot,zg,2064
2019-04-25,tot,zh,25927
2019-04-26,immediate,ag,5766
2019-04-26,immediate,ai,81
2019-04-26,immediate,ar,228
2019-04-26,immediate,be,5218
2019-04-26,immediate,bl,2059
2019-04-26,immediate,bs,2214
2019-04-26,immediate,fr,3456
2019-04-26,immediate,ge,8579
2019-04-26,immediate,gl,213
2019-04-26,immediate,gr,1264
2019-04-26,immediate,ju,906
2019-04-26,immediate,lu,2118
2019-04-26,immediate,ne,2779
2019-04-26,immediate,nw,90
2019-04-26,immediate,ow,59
2019-04-26,immediate,sg,2391
2019-04-26,immediate,sh,927
2019-04-26,immediate,so,1664
2019-04-26,immediate,sz,615
2019-04-26,immediate,tg,1433
2019-04-26,immediate,ti,4504
2019-04-26,immediate,tot,77990
2019-04-26,immediate,ur,213
2019-04-26,immediate,vd,10767
2019-04-26,immediate,vs,4888
2019-04-26,immediate,zg,595
2019-04-26,immediate,zh,14733
2019-04-26,tot,ag,11689
2019-04-26,tot,ai,116
2019-04-26,tot,ar,656
2019-04-26,tot,be,10607
2019-04-26,tot,bl,4135
2019-04-26,tot,bs,3569
2019-04-26,tot,fr,6422
2019-04-26,tot,ge,13085
2019-04-26,tot,gl,463
2019-04-26,tot,gr,2281
2019-04-26,tot,ju,1663
2019-04-26,tot,lu,4889
2019-04-26,tot,ne,4510
2019-04-26,tot,nw,299
2019-04-26,tot,ow,225
2019-04-26,tot,sg,7599
2019-04-26,tot,sh,1617
2019-04-26,tot,so,3981
2019-04-26,tot,sz,1650
2019-04-26,tot,tg,4001
2019-04-26,tot,ti,8192
2019-04-26,tot,tot,148622
2019-04-26,tot,ur,297
2019-04-26,tot,vd,20845
2019-04-26,tot,vs,7456
2019-04-26,tot,zg,2059
2019-04-26,tot,zh,25938
2019-04-28,immediate,ag,5746
2019-04-28,immediate,ai,81
2019-04-28,immediate,ar,229
2019-04-28,immediate,be,5196
2019-04-28,immediate,bl,2064
2019-04-28,immediate,bs,2224
2019-04-28,immediate,fr,3450
2019-04-28,immediate,ge,8592
2019-04-28,immediate,gl,210
2019-04-28,immediate,gr,1257
2019-04-28,immediate,ju,901
2019-04-28,immediate,lu,2117
2019-04-28,immediate,ne,2782
2019-04-28,immediate,nw,91
2019-04-28,immediate,ow,59
2019-04-28,immediate,sg,2382
2019-04-28,immediate,sh,919
2019-04-28,immediate,so,1658
2019-04-28,immediate,sz,616
2019-04-28,immediate,tg,1422
2019-04-28,immediate,ti,4488
2019-04-28,immediate,tot,77949
2019-04-28,immediate,ur,212
2019-04-28,immediate,vd,10739
2019-04-28,immediate,vs,4907
2019-04-28,immediate,zg,595
2019-04-28,immediate,zh,14783
2019-04-28,tot,ag,11669
2019-04-28,tot,ai,116
2019-04-28,tot,ar,655
2019-04-28,tot,be,10586
2019-04-28,tot,bl,4143
2019-04-28,tot,bs,3583
2019-04-28,tot,fr,6416
2019-04-28,tot,ge,13105
2019-04-28,tot,gl,460
2019-04-28,tot,gr,2268
2019-04-28,tot,ju,1659
2019-04-28,tot,lu,4896
2019-04-28,tot,ne,4523
2019-04-28,tot,nw,301
2019-04-28,tot,ow,224
2019-04-28,tot,sg,7577
2019-04-28,tot,sh,1604
2019-04-28,tot,so,3975
2019-04-28,tot,sz,1662
2019-04-28,tot,tg,3989
2019-04-28,tot,ti,8170
2019-04-28,tot,tot,148671
2019-04-28,tot,ur,295
2019-04-28,tot,vd,20803
2019-04-28,tot,vs,7493
2019-04-28,tot,zg,2059
2019-04-28,tot,zh,26063
2019-04-29,immediate,ag,5746
2019-04-29,immediate,ai,81
2019-04-29,immediate,ar,229
2019-04-29,immediate,be,5196
2019-04-29,immediate,bl,2064
2019-04-29,immediate,bs,2224
2019-04-29,immediate,fr,3450
2019-04-29,immediate,ge,8590
2019-04-29,immediate,gl,210
2019-04-29,immediate,gr,1257
2019-04-29,immediate,ju,901
2019-04-29,immediate,lu,2117
2019-04-29,immediate,ne,2781
2019-04-29,immediate,nw,91
2019-04-29,immediate,ow,59
2019-04-29,immediate,sg,2382
2019-04-29,immediate,sh,919
2019-04-29,immediate,so,1658
2019-04-29,immediate,sz,616
2019-04-29,immediate,tg,1422
2019-04-29,immediate,ti,4487
2019-04-29,immediate,tot,77893
2019-04-29,immediate,ur,212
2019-04-29,immediate,vd,10695
2019-04-29,immediate,vs,4901
2019-04-29,immediate,zg,595
2019-04-29,immediate,zh,14781
2019-04-29,tot,ag,11669
2019-04-29,tot,ai,116
2019-04-29,tot,ar,655
2019-04-29,tot,be,10586
2019-04-29,tot,bl,4142
2019-04-29,tot,bs,3583
2019-04-29,tot,fr,6416
2019-04-29,tot,ge,13102
2019-04-29,tot,gl,460
2019-04-29,tot,gr,2267
2019-04-29,tot,ju,1659
2019-04-29,tot,lu,4896
2019-04-29,tot,ne,4521
2019-04-29,tot,nw,301
2019-04-29,tot,ow,224
2019-04-29,tot,sg,7576
2019-04-29,tot,sh,1604
2019-04-29,tot,so,3975
2019-04-29,tot,sz,1662
2019-04-29,tot,tg,3987
2019-04-29,tot,ti,8169
2019-04-29,tot,tot,148542
2019-04-29,tot,ur,295
2019-04-29,tot,vd,20696
2019-04-29,tot,vs,7487
2019-04-29,tot,zg,2058
2019-04-29,tot,zh,26059
2019-04-30,immediate,ag,5611
2019-04-30,immediate,ai,75
2019-04-30,immediate,ar,225
2019-04-30,immediate,be,5102
2019-04-30,immediate,bl,2018
2019-04-30,immediate,bs,2180
2019-04-30,immediate,fr,3431
2019-04-30,immediate,ge,8460
2019-04-30,immediate,gl,204
2019-04-30,immediate,gr,1258
2019-04-30,immediate,ju,899
2019-04-30,immediate,lu,2098
2019-04-30,immediate,ne,2701
2019-04-30,immediate,nw,89
2019-04-30,immediate,ow,56
2019-04-30,immediate,sg,2312
2019-04-30,immediate,sh,919
2019-04-30,immediate,so,1619
2019-04-30,immediate,sz,588
2019-04-30,immediate,tg,1373
2019-04-30,immediate,ti,4405
2019-04-30,immediate,tot,76299
2019-04-30,immediate,ur,202
2019-04-30,immediate,vd,10556
2019-04-30,immediate,vs,4769
2019-04-30,immediate,zg,582
2019-04-30,immediate,zh,14339
2019-04-30,tot,ag,11425
2019-04-30,tot,ai,107
2019-04-30,tot,ar,638
2019-04-30,tot,be,10408
2019-04-30,tot,bl,4075
2019-04-30,tot,bs,3506
2019-04-30,tot,fr,6382
2019-04-30,tot,ge,12919
2019-04-30,tot,gl,451
2019-04-30,tot,gr,2253
2019-04-30,tot,ju,1656
2019-04-30,tot,lu,4857
2019-04-30,tot,ne,4419
2019-04-30,tot,nw,290
2019-04-30,tot,ow,215
2019-04-30,tot,sg,7393
2019-04-30,tot,sh,1599
2019-04-30,tot,so,3924
2019-04-30,tot,sz,1584
2019-04-30,tot,tg,3878
2019-04-30,tot,ti,7989
2019-04-30,tot,tot,145688
2019-04-30,tot,ur,282
2019-04-30,tot,vd,20467
2019-04-30,tot,vs,7300
2019-04-30,tot,zg,2011
2019-04-30,tot,zh,25286
2019-05-01,immediate,ag,5609
2019-05-01,immediate,ai,75
2019-05-01,immediate,ar,225
2019-05-01,immediate,be,5097
2019-05-01,immediate,bl,2016
2019-05-01,immediate,bs,2179
2019-05-01,immediate,fr,3416
2019-05-01,immediate,ge,8452
2019-05-01,immediate,gl,204
2019-05-01,immediate,gr,1258
2019-05-01,immediate,ju,897
2019-05-01,immediate,lu,2098
2019-05-01,immediate,ne,2692
2019-05-01,immediate,nw,89
2019-05-01,immediate,ow,56
2019-05-01,immediate,sg,2311
2019-05-01,immediate,sh,915
2019-05-01,immediate,so,1618
2019-05-01,immediate,sz,588
2019-05-01,immediate,tg,1373
2019-05-01,immediate,ti,4394
2019-05-01,immediate,tot,76154
2019-05-01,immediate,ur,202
2019-05-01,immediate,vd,10545
2019-05-01,immediate,vs,4729
2019-05-01,immediate,zg,581
2019-05-01,immediate,zh,14307
2019-05-01,tot,ag,11419
2019-05-01,tot,ai,107
2019-05-01,tot,ar,637
2019-05-01,tot,be,10399
2019-05-01,tot,bl,4072
2019-05-01,tot,bs,3503
2019-05-01,tot,fr,6349
2019-05-01,tot,ge,12900
2019-05-01,tot,gl,451
2019-05-01,tot,gr,2253
2019-05-01,tot,ju,1653
2019-05-01,tot,lu,4856
2019-05-01,tot,ne,4406
2019-05-01,tot,nw,290
2019-05-01,tot,ow,215
2019-05-01,tot,sg,7390
2019-05-01,tot,sh,1592
2019-05-01,tot,so,3920
2019-05-01,tot,sz,1581
2019-05-01,tot,tg,3876
2019-05-01,tot,ti,7970
2019-05-01,tot,tot,145436
2019-05-01,tot,ur,282
2019-05-01,tot,vd,20452
2019-05-01,tot,vs,7248
2019-05-01,tot,zg,2010
2019-05-01,tot,zh,25231
2019-05-02,immediate,ag,5608
2019-05-02,immediate,ai,75
2019-05-02,immediate,ar,225
2019-05-02,immediate,be,5097
2019-05-02,immediate,bl,2016
2019-05-02,immediate,bs,2179
2019-05-02,immediate,fr,3416
2019-05-02,immediate,ge,8450
2019-05-02,immediate,gl,204
2019-05-02,immediate,gr,1258
2019-05-02,immediate,ju,897
2019-05-02,immediate,lu,2098
2019-05-02,immediate,ne,2692
2019-05-02,immediate,nw,89
2019-05-02,immediate,ow,56
2019-05-02,immediate,sg,2310
2019-05-02,immediate,sh,914
2019-05-02,immediate,so,1618
2019-05-02,immediate,sz,588
2019-05-02,immediate,tg,1372
2019-05-02,immediate,ti,4394
2019-05-02,immediate,tot,76136
2019-05-02,immediate,ur,202
2019-05-02,immediate,vd,10538
2019-05-02,immediate,vs,4729
2019-05-02,immediate,zg,581
2019-05-02,immediate,zh,14302
2019-05-02,tot,ag,11418
2019-05-02,tot,ai,107
2019-05-02,tot,ar,637
2019-05-02,tot,be,10399
2019-05-02,tot,bl,4072
2019-05-02,tot,bs,3502
2019-05-02,tot,fr,6349
2019-05-02,tot,ge,12897
2019-05-02,tot,gl,451
2019-05-02,tot,gr,2253
2019-05-02,tot,ju,1653
2019-05-02,tot,lu,4856
2019-05-02,tot,ne,4406
2019-05-02,tot,nw,290
2019-05-02,tot,ow,215
2019-05-02,tot,sg,7388
2019-05-02,tot,sh,1591
2019-05-02,tot,so,3920
2019-05-02,tot,sz,1581
2019-05-02,tot,tg,3875
2019-05-02,tot,ti,7968
2019-05-02,tot,tot,145406
2019-05-02,tot,ur,282
2019-05-02,tot,vd,20443
2019-05-02,tot,vs,7248
2019-05-02,tot,zg,2010
2019-05-02,tot,zh,25221
2019-05-03,immediate,ag,5608
2019-05-03,immediate,ai,75
2019-05-03,immediate,ar,225
2019-05-03,immediate,be,5096
2019-05-03,immediate,bl,2016
2019-05-03,immediate,bs,2179
2019-05-03,immediate,fr,3416
2019-05-03,immediate,ge,8448
2019-05-03,immediate,gl,204
2019-05-03,immediate,gr,1257
2019-05-03,immediate,ju,897
2019-05-03,immediate,lu,2098
2019-05-03,immediate,ne,2688
2019-05-03,immediate,nw,89
2019-05-03,immediate,ow,56
2019-05-03,immediate,sg,2309
2019-05-03,immediate,sh,914
2019-05-03,immediate,so,1618
2019-05-03,immediate,sz,588
2019-05-03,immediate,tg,1372
2019-05-03,immediate,ti,4392
2019-05-03,immediate,tot,76110
2019-05-03,immediate,ur,202
2019-05-03,immediate,vd,10533
2019-05-03,immediate,vs,4727
2019-05-03,immediate,zg,581
2019-05-03,immediate,zh,14294
2019-05-03,tot,ag,11416
2019-05-03,tot,ai,107
2019-05-03,tot,ar,637
2019-05-03,tot,be,10398
2019-05-03,tot,bl,4072
2019-05-03,tot,bs,3501
2019-05-03,tot,fr,6348
2019-05-03,tot,ge,12895
2019-05-03,tot,gl,451
2019-05-03,tot,gr,2252
2019-05-03,tot,ju,1653
2019-05-03,tot,lu,4855
2019-05-03,tot,ne,4402
2019-05-03,tot,nw,290
2019-05-03,tot,ow,215
2019-05-03,tot,sg,7384
2019-05-03,tot,sh,1591
2019-05-03,tot,so,3919
2019-05-03,tot,sz,1580
2019-05-03,tot,tg,3873
2019-05-03,tot,ti,7965
2019-05-03,tot,tot,145362
2019-05-03,tot,ur,282
2019-05-03,tot,vd,20436
2019-05-03,tot,vs,7246
2019-05-03,tot,zg,2009
2019-05-03,tot,zh,25211
2019-05-04,immediate,ag,5608
2019-05-04,immediate,ai,75
2019-05-04,immediate,ar,225
2019-05-04,immediate,be,5096
2019-05-04,immediate,bl,2016
2019-05-04,immediate,bs,2179
2019-05-04,immediate,fr,3416
2019-05-04,immediate,ge,8447
2019-05-04,immediate,gl,204
2019-05-04,immediate,gr,1257
2019-05-04,immediate,ju,897
2019-05-04,immediate,lu,2098
2019-05-04,immediate,ne,2688
2019-05-04,immediate,nw,89
2019-05-04,immediate,ow,56
2019-05-04,immediate,sg,2309
2019-05-04,immediate,sh,914
2019-05-04,immediate,so,1618
2019-05-04,immediate,sz,588
2019-05-04,immediate,tg,1372
2019-05-04,immediate,ti,4391
2019-05-04,immediate,tot,76104
2019-05-04,immediate,ur,202
2019-05-04,immediate,vd,10532
2019-05-04,immediate,vs,4726
2019-05-04,immediate,zg,580
2019-05-04,immediate,zh,14293
2019-05-04,tot,ag,11416
2019-05-04,tot,ai,107
2019-05-04,tot,ar,637
2019-05-04,tot,be,10398
2019-05-04,tot,bl,4072
2019-05-04,tot,bs,3501
2019-05-04,tot,fr,6348
2019-05-04,tot,ge,12894
2019-05-04,tot,gl,451
2019-05-04,tot,gr,2252
2019-05-04,tot,ju,1653
2019-05-04,tot,lu,4855
2019-05-04,tot,ne,4402
2019-05-04,tot,nw,290
2019-05-04,tot,ow,215
2019-05-04,tot,sg,7384
2019-05-04,tot,sh,1591
2019-05-04,tot,so,3919
2019-05-04,tot,sz,1580
2019-05-04,tot,tg,3873
2019-05-04,tot,ti,7964
2019-05-04,tot,tot,145356
2019-05-04,tot,ur,282
2019-05-04,tot,vd,20435
2019-05-04,tot,vs,7245
2019-05-04,tot,zg,2008
2019-05-04,tot,zh,25210
2019-05-05,immediate,ag,5606
2019-05-05,immediate,ai,75
2019-05-05,immediate,ar,225
2019-05-05,immediate,be,5094
2019-05-05,immediate,bl,2016
2019-05-05,immediate,bs,2178
2019-05-05,immediate,fr,3416
2019-05-05,immediate,ge,8444
2019-05-05,immediate,gl,204
2019-05-05,immediate,gr,1257
2019-05-05,immediate,ju,897
2019-05-05,immediate,lu,2098
2019-05-05,immediate,ne,2686
2019-05-05,immediate,nw,89
2019-05-05,immediate,ow,56
2019-05-05,immediate,sg,2308
2019-05-05,immediate,sh,914
2019-05-05,immediate,so,1618
2019-05-05,immediate,sz,588
2019-05-05,immediate,tg,1371
2019-05-05,immediate,ti,4391
2019-05-05,immediate,tot,76058
2019-05-05,immediate,ur,202
2019-05-05,immediate,vd,10528
2019-05-05,immediate,vs,4723
2019-05-05,immediate,zg,579
2019-05-05,immediate,zh,14267
2019-05-05,tot,ag,11412
2019-05-05,tot,ai,107
2019-05-05,tot,ar,636
2019-05-05,tot,be,10395
2019-05-05,tot,bl,4072
2019-05-05,tot,bs,3499
2019-05-05,tot,fr,6347
2019-05-05,tot,ge,12889
2019-05-05,tot,gl,451
2019-05-05,tot,gr,2252
2019-05-05,tot,ju,1653
2019-05-05,tot,lu,4855
2019-05-05,tot,ne,4400
2019-05-05,tot,nw,290
2019-05-05,tot,ow,215
2019-05-05,tot,sg,7380
2019-05-05,tot,sh,1591
2019-05-05,tot,so,3919
2019-05-05,tot,sz,1579
2019-05-05,tot,tg,3871
2019-05-05,tot,ti,7961
2019-05-05,tot,tot,145268
2019-05-05,tot,ur,282
2019-05-05,tot,vd,20429
2019-05-05,tot,vs,7239
2019-05-05,tot,zg,2006
2019-05-05,tot,zh,25164
2019-05-06,immediate,ag,5606
2019-05-06,immediate,ai,75
2019-05-06,immediate,ar,225
2019-05-06,immediate,be,5093
2019-05-06,immediate,bl,2016
2019-05-06,immediate,bs,2178
2019-05-06,immediate,fr,3416
2019-05-06,immediate,ge,8443
2019-05-06,immediate,gl,204
2019-05-06,immediate,gr,1257
2019-05-06,immediate,ju,897
2019-05-06,immediate,lu,2098
2019-05-06,immediate,ne,2686
2019-05-06,immediate,nw,89
2019-05-06,immediate,ow,56
2019-05-06,immediate,sg,2308
2019-05-06,immediate,sh,914
2019-05-06,immediate,so,1618
2019-05-06,immediate,sz,588
2019-05-06,immediate,tg,1371
2019-05-06,immediate,ti,4390
2019-05-06,immediate,tot,76052
2019-05-06,immediate,ur,202
2019-05-06,immediate,vd,10526
2019-05-06,immediate,vs,4723
2019-05-06,immediate,zg,579
2019-05-06,immediate,zh,14266
2019-05-06,tot,ag,11412
2019-05-06,tot,ai,107
2019-05-06,tot,ar,636
2019-05-06,tot,be,10393
2019-05-06,tot,bl,4072
2019-05-06,tot,bs,3499
2019-05-06,tot,fr,6347
2019-05-06,tot,ge,12888
2019-05-06,tot,gl,451
2019-05-06,tot,gr,2252
2019-05-06,tot,ju,1653
2019-05-06,tot,lu,4855
2019-05-06,tot,ne,4400
2019-05-06,tot,nw,290
2019-05-06,tot,ow,215
2019-05-06,tot,sg,7380
2019-05-06,tot,sh,1591
2019-05-06,tot,so,3919
2019-05-06,tot,sz,1579
2019-05-06,tot,tg,3871
2019-05-06,tot,ti,7959
2019-05-06,tot,tot,145251
2019-05-06,tot,ur,282
2019-05-06,tot,vd,20422
2019-05-06,tot,vs,7238
2019-05-06,tot,zg,2006
2019-05-06,tot,zh,25160
2019-05-07,immediate,ag,5515
2019-05-07,immediate,ai,78
2019-05-07,immediate,ar,226
2019-05-07,immediate,be,4965
2019-05-07,immediate,bl,1988
2019-05-07,immediate,bs,2142
2019-05-07,immediate,fr,3325
2019-05-07,immediate,ge,8397
2019-05-07,immediate,gl,190
2019-05-07,immediate,gr,1243
2019-05-07,immediate,ju,872
2019-05-07,immediate,lu,2073
2019-05-07,immediate,ne,2661
2019-05-07,immediate,nw,89
2019-05-07,immediate,ow,56
2019-05-07,immediate,sg,2272
2019-05-07,immediate,sh,898
2019-05-07,immediate,so,1592
2019-05-07,immediate,sz,596
2019-05-07,immediate,tg,1337
2019-05-07,immediate,ti,4328
2019-05-07,immediate,tot,75024
2019-05-07,immediate,ur,198
2019-05-07,immediate,vd,10357
2019-05-07,immediate,vs,4594
2019-05-07,immediate,zg,585
2019-05-07,immediate,zh,14230
2019-05-07,tot,ag,11299
2019-05-07,tot,ai,110
2019-05-07,tot,ar,631
2019-05-07,tot,be,10221
2019-05-07,tot,bl,4069
2019-05-07,tot,bs,3460
2019-05-07,tot,fr,6191
2019-05-07,tot,ge,12797
2019-05-07,tot,gl,438
2019-05-07,tot,gr,2200
2019-05-07,tot,ju,1615
2019-05-07,tot,lu,4794
2019-05-07,tot,ne,4379
2019-05-07,tot,nw,290
2019-05-07,tot,ow,207
2019-05-07,tot,sg,7310
2019-05-07,tot,sh,1580
2019-05-07,tot,so,3901
2019-05-07,tot,sz,1607
2019-05-07,tot,tg,3822
2019-05-07,tot,ti,7878
2019-05-07,tot,tot,143963
2019-05-07,tot,ur,278
2019-05-07,tot,vd,20288
2019-05-07,tot,vs,7062
2019-05-07,tot,zg,2003
2019-05-07,tot,zh,25167
2019-05-08,immediate,ag,5508
2019-05-08,immediate,ai,78
2019-05-08,immediate,ar,225
2019-05-08,immediate,be,4970
2019-05-08,immediate,bl,1991
2019-05-08,immediate,bs,2153
2019-05-08,immediate,fr,3307
2019-05-08,immediate,ge,8370
2019-05-08,immediate,gl,189
2019-05-08,immediate,gr,1233
2019-05-08,immediate,ju,873
2019-05-08,immediate,lu,2055
2019-05-08,immediate,ne,2658
2019-05-08,immediate,nw,87
2019-05-08,immediate,ow,55
2019-05-08,immediate,sg,2279
2019-05-08,immediate,sh,898
2019-05-08,immediate,so,1590
2019-05-08,immediate,sz,597
2019-05-08,immediate,tg,1340
2019-05-08,immediate,ti,4329
2019-05-08,immediate,tot,74935
2019-05-08,immediate,ur,196
2019-05-08,immediate,vd,10348
2019-05-08,immediate,vs,4574
2019-05-08,immediate,zg,586
2019-05-08,immediate,zh,14236
2019-05-08,tot,ag,11312
2019-05-08,tot,ai,110
2019-05-08,tot,ar,634
2019-05-08,tot,be,10242
2019-05-08,tot,bl,4080
2019-05-08,tot,bs,3478
2019-05-08,tot,fr,6166
2019-05-08,tot,ge,12765
2019-05-08,tot,gl,438
2019-05-08,tot,gr,2190
2019-05-08,tot,ju,1618
2019-05-08,tot,lu,4757
2019-05-08,tot,ne,4389
2019-05-08,tot,nw,287
