time,direction,geo,value
2009-08-18,out,ch,149835823.522
2009-08-18,out_incl_losses,ch,166753664.95
2009-08-19,in,ch,174156456.594
2009-08-19,out,ch,151163648.91
2009-08-19,out_incl_losses,ch,167452698.7745
2009-08-20,in,ch,172710046.524
2009-08-20,out,ch,152346811.966
2009-08-20,out_incl_losses,ch,170263548.8265
2009-08-21,in,ch,172042947.106
2009-08-21,out,ch,150635275.074
2009-08-21,out_incl_losses,ch,168572333.215
2009-08-22,in,ch,151011876.94
2009-08-22,out,ch,124042431.121
2009-08-22,out_incl_losses,ch,140945105.02025
2009-08-23,in,ch,139368627.628
2009-08-23,out,ch,111543319.507
2009-08-23,out_incl_losses,ch,133114583.58675
2009-08-24,in,ch,172471525.178
2009-08-24,out,ch,148685807.596
2009-08-24,out_incl_losses,ch,167243545.7535
2009-08-25,in,ch,177929866.745
2009-08-25,out,ch,153666206.802
2009-08-25,out_incl_losses,ch,172078256.68975
2009-08-26,in,ch,174949039.94
2009-08-26,out,ch,151483199.792
2009-08-26,out_incl_losses,ch,171106053.2555
2009-08-27,in,ch,168756250.632
2009-08-27,out,ch,150518169.506
2009-08-27,out_incl_losses,ch,168996226.22625
2009-08-28,in,ch,160186924.86
2009-08-28,out,ch,148859238.21
2009-08-28,out_incl_losses,ch,166912274.8205
2009-08-29,in,ch,148243998.597
2009-08-29,out,ch,121944797.685
2009-08-29,out_incl_losses,ch,139568267.70525
2009-08-30,in,ch,133172877.863
2009-08-30,out,ch,109724121.31
2009-08-30,out_incl_losses,ch,135228980.295
2009-08-31,in,ch,161810503.362
2009-08-31,out,ch,145499372.155
2009-08-31,out_incl_losses,ch,164006107.74325
2009-09-01,in,ch,171311545.109
2009-09-01,out,ch,152584396.456
2009-09-01,out_incl_losses,ch,170674147.05525
2009-09-02,in,ch,185460157.915
2009-09-02,out,ch,154791717.334
2009-09-02,out_incl_losses,ch,172479238.51225
2009-09-03,in,ch,185858132.295
2009-09-03,out,ch,153934828.856
2009-09-03,out_incl_losses,ch,174484991.56
2009-09-04,in,ch,187774969.146
2009-09-04,out,ch,151218450.534
2009-09-04,out_incl_losses,ch,170044227.8405
2009-09-05,in,ch,173036154.812
2009-09-05,out,ch,124803775.905
2009-09-05,out_incl_losses,ch,142835268.95625
2009-09-06,in,ch,165601379.833
2009-09-06,out,ch,113009598.671
2009-09-06,out_incl_losses,ch,129671781.301
2009-09-07,in,ch,182852868.179
2009-09-07,out,ch,147430740.354
2009-09-07,out_incl_losses,ch,162112735.72475
2009-09-08,in,ch,183343476.695
2009-09-08,out,ch,151262680.68
2009-09-08,out_incl_losses,ch,166493470.15325
2009-09-09,in,ch,180707578.519
2009-09-09,out,ch,151611594.357
2009-09-09,out_incl_losses,ch,166951049.705
2009-09-10,in,ch,173336638.54
2009-09-10,out,ch,150807564.965
2009-09-10,out_incl_losses,ch,166348905.7305
2009-09-11,in,ch,170044181.673
2009-09-11,out,ch,150537715.418
2009-09-11,out_incl_losses,ch,166687975.6425
2009-09-12,in,ch,151163946.097
2009-09-12,out,ch,128372058.656
2009-09-12,out_incl_losses,ch,144651559.04275
2009-09-13,in,ch,141221159.509
2009-09-13,out,ch,116536245.779
2009-09-13,out_incl_losses,ch,136260191.6425
2009-09-14,in,ch,168837466.917
2009-09-14,out,ch,151316295.491
2009-09-14,out_incl_losses,ch,166337928.7165
2009-09-15,in,ch,156340730.016
2009-09-15,out,ch,156205879.448
2009-09-15,out_incl_losses,ch,171517532.2425
2009-09-16,in,ch,160798907.143
2009-09-16,out,ch,158641559.912
2009-09-16,out_incl_losses,ch,173291095.52775
2009-09-17,in,ch,170466090.193
2009-09-17,out,ch,158033880.972
2009-09-17,out_incl_losses,ch,172574478.27175
2009-09-18,in,ch,170288728.181
2009-09-18,out,ch,155244760.358
2009-09-18,out_incl_losses,ch,169097306.37525
2009-09-19,in,ch,145138472.424
2009-09-19,out,ch,130523004.575
2009-09-19,out_incl_losses,ch,144654877.9625
2009-09-20,in,ch,141288155.473
2009-09-20,out,ch,117669375.476
2009-09-20,out_incl_losses,ch,134600495.0775
2009-09-21,in,ch,173055180.192
2009-09-21,out,ch,149799563.148
2009-09-21,out_incl_losses,ch,163257296.43275
2009-09-22,in,ch,161199742.533
2009-09-22,out,ch,155211041.434
2009-09-22,out_incl_losses,ch,170820173.4855
2009-09-23,in,ch,163379476.79
2009-09-23,out,ch,155655672.347
2009-09-23,out_incl_losses,ch,170221613.21675
2009-09-24,in,ch,163672306.882
2009-09-24,out,ch,155991157.276
2009-09-24,out_incl_losses,ch,170797109.36225
2009-09-25,in,ch,163836182.709
2009-09-25,out,ch,153303819.274
2009-09-25,out_incl_losses,ch,167962050.81425
2009-09-26,in,ch,144250534.995
2009-09-26,out,ch,128576808.58
2009-09-26,out_incl_losses,ch,146665844.671
2009-09-27,in,ch,138022858.929
2009-09-27,out,ch,116666501.675
2009-09-27,out_incl_losses,ch,133046039.041
2009-09-28,in,ch,171496036.479
2009-09-28,out,ch,149524452.847
2009-09-28,out_incl_losses,ch,162619435.108
2009-09-29,in,ch,171509867.063
2009-09-29,out,ch,153177209.639
2009-09-29,out_incl_losses,ch,165841593.794
2009-09-30,in,ch,181271893.278
2009-09-30,out,ch,154048670.163
2009-09-30,out_incl_losses,ch,166670491.82575
2009-10-01,in,ch,167264179.476
2009-10-01,out,ch,154697869.495
2009-10-01,out_incl_losses,ch,167875373.15275
2009-10-02,in,ch,155415815.805
2009-10-02,out,ch,151766950.871
2009-10-02,out_incl_losses,ch,165441025.92625
2009-10-03,in,ch,141185148.319
2009-10-03,out,ch,128707955.701
2009-10-03,out_incl_losses,ch,144388306.08375
2009-10-04,in,ch,133844986.467
2009-10-04,out,ch,117304501.773
2009-10-04,out_incl_losses,ch,137908380.78925
2009-10-05,in,ch,171657323.526
2009-10-05,out,ch,152460004.049
2009-10-05,out_incl_losses,ch,166664493.1365
2009-10-06,in,ch,172313635.144
2009-10-06,out,ch,154911145.624
2009-10-06,out_incl_losses,ch,169884286.6705
2009-10-07,in,ch,153888626.175
2009-10-07,out,ch,151738189.925
2009-10-07,out_incl_losses,ch,168128005.06025
2009-10-08,in,ch,158467290.931
2009-10-08,out,ch,155139195.25
2009-10-08,out_incl_losses,ch,171187200.90025
2009-10-09,in,ch,157277070.345
2009-10-09,out,ch,153184109.581
2009-10-09,out_incl_losses,ch,169584255.8425
2009-10-10,in,ch,147544114.153
2009-10-10,out,ch,131322787.908
2009-10-10,out_incl_losses,ch,150649721.99775
2009-10-11,in,ch,135322822.513
2009-10-11,out,ch,119479495.653
2009-10-11,out_incl_losses,ch,138835946.6855
2009-10-12,in,ch,151115202.599
2009-10-12,out,ch,156693352.974
2009-10-12,out_incl_losses,ch,172235265.07225
2009-10-13,in,ch,149841279.325
2009-10-13,out,ch,161800636.489
2009-10-13,out_incl_losses,ch,174945883.50975
2009-10-14,in,ch,162132349.372
2009-10-14,out,ch,164686599.288
2009-10-14,out_incl_losses,ch,177672678.92225
2009-10-15,in,ch,177473424.476
2009-10-15,out,ch,168768934.004
2009-10-15,out_incl_losses,ch,181285539.1175
2009-10-16,in,ch,163640430.848
2009-10-16,out,ch,168212860.229
2009-10-16,out_incl_losses,ch,180363677.19875
2009-10-17,in,ch,152984123.59
2009-10-17,out,ch,147788409.462
2009-10-17,out_incl_losses,ch,158477383.692
2009-10-18,in,ch,132333435.813
2009-10-18,out,ch,137539649.416
2009-10-18,out_incl_losses,ch,153593896.345
2009-10-19,in,ch,179584887.883
2009-10-19,out,ch,169638930.931
2009-10-19,out_incl_losses,ch,183084774.99875
2009-10-20,in,ch,165517106.566
2009-10-20,out,ch,172576321.484
2009-10-20,out_incl_losses,ch,185744741.0905
2009-10-21,in,ch,174607941.586
2009-10-21,out,ch,169364706.736
2009-10-21,out_incl_losses,ch,183166402.8495
2009-10-22,in,ch,168740993.317
2009-10-22,out,ch,167767297.876
2009-10-22,out_incl_losses,ch,181994347.42
2009-10-23,in,ch,160590930.997
2009-10-23,out,ch,167363249.773
2009-10-23,out_incl_losses,ch,183039723.1295
2009-10-24,in,ch,128745781.266
2009-10-24,out,ch,141363742.471
2009-10-24,out_incl_losses,ch,163121388.352
2009-10-25,in,ch,126942486.49
2009-10-25,out,ch,129054505.985
2009-10-25,out_incl_losses,ch,148344461.4595
2009-10-26,in,ch,147916866.196
2009-10-26,out,ch,161073891.326
2009-10-26,out_incl_losses,ch,174513172.77525
2009-10-27,in,ch,153406068.026
2009-10-27,out,ch,166277859.827
2009-10-27,out_incl_losses,ch,179670579.5795
2009-10-28,in,ch,162583171.678
2009-10-28,out,ch,167307599.4
2009-10-28,out_incl_losses,ch,180394530.89475
2009-10-29,in,ch,160247822.41
2009-10-29,out,ch,166361559.217
2009-10-29,out_incl_losses,ch,179521321.7085
2009-10-30,in,ch,140341188.118
2009-10-30,out,ch,168050768.177
2009-10-30,out_incl_losses,ch,183139434.992
2009-10-31,in,ch,128685000.757
2009-10-31,out,ch,145238041.424
2009-10-31,out_incl_losses,ch,163853632.838
2009-11-01,in,ch,130987871.032
2009-11-01,out,ch,133201676.165
2009-11-01,out_incl_losses,ch,151291318.202
2009-11-02,in,ch,155962946.095
2009-11-02,out,ch,169652125.052
2009-11-02,out_incl_losses,ch,185096318.717
2009-11-03,in,ch,152382268.858
2009-11-03,out,ch,173732228.093
2009-11-03,out_incl_losses,ch,188803877.69725
2009-11-04,in,ch,143121265.193
2009-11-04,out,ch,172683294.972
2009-11-04,out_incl_losses,ch,189344001.01025
2009-11-05,in,ch,138609885.577
2009-11-05,out,ch,173465943.141
2009-11-05,out_incl_losses,ch,188812963.19725
2009-11-06,in,ch,142505251.668
2009-11-06,out,ch,173688006.652
2009-11-06,out_incl_losses,ch,186551208.07125
2009-11-07,in,ch,130572402.767
2009-11-07,out,ch,153849088.115
2009-11-07,out_incl_losses,ch,168581064.2975
2009-11-08,in,ch,129476039.957
2009-11-08,out,ch,142047182.005
2009-11-08,out_incl_losses,ch,157863131.952
2009-11-09,in,ch,149161439.022
2009-11-09,out,ch,175925147.534
2009-11-09,out_incl_losses,ch,190053175.00675
2009-11-10,in,ch,159797370.79
2009-11-10,out,ch,180819343.922
2009-11-10,out_incl_losses,ch,195273778.1995
2009-11-11,in,ch,140124809.706
2009-11-11,out,ch,179155638.972
2009-11-11,out_incl_losses,ch,193912722.83475
2009-11-12,in,ch,144619403.431
2009-11-12,out,ch,180956307.296
2009-11-12,out_incl_losses,ch,195310567.0295
2009-11-13,in,ch,135850260.094
2009-11-13,out,ch,172696980.388
2009-11-13,out_incl_losses,ch,188195324.28875
2009-11-14,in,ch,132212546.297
2009-11-14,out,ch,149845490.128
2009-11-14,out_incl_losses,ch,163789731.75225
2009-11-15,in,ch,129308106.824
2009-11-15,out,ch,137765322.638
2009-11-15,out_incl_losses,ch,154135537.472
2009-11-16,in,ch,139821809.42
2009-11-16,out,ch,169156924.186
2009-11-16,out_incl_losses,ch,184418753.55
2009-11-17,in,ch,141348103.569
2009-11-17,out,ch,170924917.881
2009-11-17,out_incl_losses,ch,185809496.40075
2009-11-18,in,ch,149707890.949
2009-11-18,out,ch,169452781.67
2009-11-18,out_incl_losses,ch,184304036.49125
2009-11-19,in,ch,157312012.676
2009-11-19,out,ch,171162604.278
2009-11-19,out_incl_losses,ch,185458555.899
2009-11-20,in,ch,152136068.692
2009-11-20,out,ch,170479833.915
2009-11-20,out_incl_losses,ch,183894177.92425
2009-11-21,in,ch,136843564.55
2009-11-21,out,ch,148101212.983
2009-11-21,out_incl_losses,ch,160617608.7085
2009-11-22,in,ch,131815118.252
2009-11-22,out,ch,137927998.946
2009-11-22,out_incl_losses,ch,153606892.26975
2009-11-23,in,ch,154782982.338
2009-11-23,out,ch,169786094.949
2009-11-23,out_incl_losses,ch,184822451.16925
2009-11-24,in,ch,156656722.527
2009-11-24,out,ch,174956970.836
2009-11-24,out_incl_losses,ch,190861396.67475
2009-11-25,in,ch,151782068
2009-11-25,out,ch,174107732.268
2009-11-25,out_incl_losses,ch,190122084.00725
2009-11-26,in,ch,154432055.824
2009-11-26,out,ch,176056653.89
2009-11-26,out_incl_losses,ch,191904170.3705
2009-11-27,in,ch,152927714.175
2009-11-27,out,ch,176166705.077
2009-11-27,out_incl_losses,ch,190529471.11575
2009-11-28,in,ch,142477190.307
2009-11-28,out,ch,151856901.478
2009-11-28,out_incl_losses,ch,165224176.051
2009-11-29,in,ch,134182121.359
2009-11-29,out,ch,143401104.646
2009-11-29,out_incl_losses,ch,158306520.191
2009-11-30,in,ch,155797476.51
2009-11-30,out,ch,182031755.42
2009-11-30,out_incl_losses,ch,200547976.13375
2009-12-01,in,ch,170677931.804
2009-12-01,out,ch,186271060.356
2009-12-01,out_incl_losses,ch,200793525.58125
2009-12-02,in,ch,156834029.935
2009-12-02,out,ch,188472119.885
2009-12-02,out_incl_losses,ch,204478230.7055
2009-12-03,in,ch,153429666.671
2009-12-03,out,ch,188212179.931
2009-12-03,out_incl_losses,ch,204655730.74225
2009-12-04,in,ch,157694825.014
2009-12-04,out,ch,185724633.096
2009-12-04,out_incl_losses,ch,202013567.39575
2009-12-05,in,ch,136007377.741
2009-12-05,out,ch,165112721.602
2009-12-05,out_incl_losses,ch,185748908.37175
2009-12-06,in,ch,131448519.602
2009-12-06,out,ch,149636995.808
2009-12-06,out_incl_losses,ch,170391450.8325
2009-12-07,in,ch,148400490.91
2009-12-07,out,ch,179718994.22
2009-12-07,out_incl_losses,ch,198163480.9385
2009-12-08,in,ch,146500796.269
2009-12-08,out,ch,179053007.166
2009-12-08,out_incl_losses,ch,198142072.01775
2009-12-09,in,ch,158373967.423
2009-12-09,out,ch,186289551.767
2009-12-09,out_incl_losses,ch,203392820.105
2009-12-10,in,ch,166476105.694
2009-12-10,out,ch,188641118.094
2009-12-10,out_incl_losses,ch,204776842.634
2009-12-11,in,ch,169402958.118
2009-12-11,out,ch,187239706.457
2009-12-11,out_incl_losses,ch,203481635.723
2009-12-12,in,ch,141344741.42
2009-12-12,out,ch,166869157.801
2009-12-12,out_incl_losses,ch,182392414.63475
2009-12-13,in,ch,141037243.196
2009-12-13,out,ch,158923075.401
2009-12-13,out_incl_losses,ch,179316928.45075
2009-12-14,in,ch,174282394.042
2009-12-14,out,ch,193969437.464
2009-12-14,out_incl_losses,ch,209842911.965
2009-12-15,in,ch,194363075.738
2009-12-15,out,ch,200197052.702
2009-12-15,out_incl_losses,ch,213684338.849
2009-12-16,in,ch,185414705.978
2009-12-16,out,ch,200206810.654
2009-12-16,out_incl_losses,ch,215672077.49375
2009-12-17,in,ch,173321608.479
2009-12-17,out,ch,200184995.329
2009-12-17,out_incl_losses,ch,214832910.61825
2009-12-18,in,ch,167942963.448
2009-12-18,out,ch,196759842.422
2009-12-18,out_incl_losses,ch,210998044.883
2009-12-19,in,ch,154001848.635
2009-12-19,out,ch,178463368.216
2009-12-19,out_incl_losses,ch,192142607.673
2009-12-20,in,ch,147310171.62
2009-12-20,out,ch,170198705.195
2009-12-20,out_incl_losses,ch,184576654.44875
2009-12-21,in,ch,159407045.414
2009-12-21,out,ch,185175805.937
2009-12-21,out_incl_losses,ch,201185325.06675
2009-12-22,in,ch,143388329.928
2009-12-22,out,ch,180440223.645
2009-12-22,out_incl_losses,ch,199492302.39075
2009-12-23,in,ch,145833686.726
2009-12-23,out,ch,173851203.079
2009-12-23,out_incl_losses,ch,192189949.33575
2009-12-24,in,ch,135214404.893
2009-12-24,out,ch,158498641.012
2009-12-24,out_incl_losses,ch,182514168.9925
2009-12-25,in,ch,132330500.17
2009-12-25,out,ch,141636175.015
2009-12-25,out_incl_losses,ch,169610325.9465
2009-12-26,in,ch,138841739.67
2009-12-26,out,ch,149500309.56
2009-12-26,out_incl_losses,ch,169191359.92575
2009-12-27,in,ch,132825794.243
2009-12-27,out,ch,146575593.985
2009-12-27,out_incl_losses,ch,165682674.62925
2009-12-28,in,ch,138061158.051
2009-12-28,out,ch,161267930.417
2009-12-28,out_incl_losses,ch,179442739.83
2009-12-29,in,ch,138502692.85
2009-12-29,out,ch,160291397.014
2009-12-29,out_incl_losses,ch,176629879.831
2009-12-30,in,ch,147409202.041
2009-12-30,out,ch,157081496.64
2009-12-30,out_incl_losses,ch,173047131.65275
2009-12-31,in,ch,144876578.213
2009-12-31,out,ch,151095227.944
2009-12-31,out_incl_losses,ch,167570992.4925
2010-01-01,in,ch,141041567.293
2010-01-01,out,ch,140763131.981
2010-01-01,out_incl_losses,ch,157478928.5175
2010-01-02,in,ch,145629485.837
2010-01-02,out,ch,153485936.659
2010-01-02,out_incl_losses,ch,167358750.6495
2010-01-03,in,ch,143910272.955
2010-01-03,out,ch,155011872.843
2010-01-03,out_incl_losses,ch,169258283.7375
2010-01-04,in,ch,166688177.211
2010-01-04,out,ch,187481021.025
2010-01-04,out_incl_losses,ch,200623274.29475
2010-01-05,in,ch,166971453.716
2010-01-05,out,ch,193323279.303
2010-01-05,out_incl_losses,ch,206626855.092
2010-01-06,in,ch,172345343.452
2010-01-06,out,ch,192092825.094
2010-01-06,out_incl_losses,ch,206890181.604
2010-01-07,in,ch,194580484.07
2010-01-07,out,ch,192920239.159
2010-01-07,out_incl_losses,ch,205405619.3095
2010-01-08,in,ch,191007538.372
2010-01-08,out,ch,194061297.351
2010-01-08,out_incl_losses,ch,209251907.418
2010-01-09,in,ch,158744773.767
2010-01-09,out,ch,177240036.946
2010-01-09,out_incl_losses,ch,192011379.8395
2010-01-10,in,ch,142725641.542
2010-01-10,out,ch,164534181.461
2010-01-10,out_incl_losses,ch,182702713.40975
2010-01-11,in,ch,199889779.787
2010-01-11,out,ch,196647187.148
2010-01-11,out_incl_losses,ch,212099530.222
2010-01-12,in,ch,209390834.906
2010-01-12,out,ch,198605782.983
2010-01-12,out_incl_losses,ch,213109662.4695
2010-01-13,in,ch,173421972.336
2010-01-13,out,ch,196829433.747
2010-01-13,out_incl_losses,ch,213538299.4595
2010-01-14,in,ch,175576243.314
2010-01-14,out,ch,193806027.515
2010-01-14,out_incl_losses,ch,210728405.90725
2010-01-15,in,ch,169208345.852
2010-01-15,out,ch,192359179.713
2010-01-15,out_incl_losses,ch,208494649.678
2010-01-16,in,ch,157307628.179
2010-01-16,out,ch,170261606.211
2010-01-16,out_incl_losses,ch,184552821.06075
2010-01-17,in,ch,134339623.334
2010-01-17,out,ch,154953905.356
2010-01-17,out_incl_losses,ch,175760258.0985
2010-01-18,in,ch,166308595.596
2010-01-18,out,ch,186446929.06
2010-01-18,out_incl_losses,ch,203410192.62525
2010-01-19,in,ch,180839307.017
2010-01-19,out,ch,194595138.456
2010-01-19,out_incl_losses,ch,209783310.326
2010-01-20,in,ch,175782101.581
2010-01-20,out,ch,196493086.176
2010-01-20,out_incl_losses,ch,213033365.00525
2010-01-21,in,ch,175516836.469
2010-01-21,out,ch,194035437.381
2010-01-21,out_incl_losses,ch,209776549.799
2010-01-22,in,ch,166235747.903
2010-01-22,out,ch,192348183.143
2010-01-22,out_incl_losses,ch,207941879.0905
2010-01-23,in,ch,149317398.43
2010-01-23,out,ch,169155564.685
2010-01-23,out_incl_losses,ch,185364296.64875
2010-01-24,in,ch,139516592.268
2010-01-24,out,ch,159273023.256
2010-01-24,out_incl_losses,ch,176414172.90725
2010-01-25,in,ch,184445618.09
2010-01-25,out,ch,191023573.06
2010-01-25,out_incl_losses,ch,206876548.986
2010-01-26,in,ch,207607640.299
2010-01-26,out,ch,198120888.297
2010-01-26,out_incl_losses,ch,213600656.2265
2010-01-27,in,ch,202913023.507
2010-01-27,out,ch,201551567.205
2010-01-27,out_incl_losses,ch,215180743.25125
2010-01-28,in,ch,186107772.302
2010-01-28,out,ch,200101725.967
2010-01-28,out_incl_losses,ch,214701187.1535
2010-01-29,in,ch,175324587.577
2010-01-29,out,ch,195775615.671
2010-01-29,out_incl_losses,ch,211999749.5565
2010-01-30,in,ch,138828072.781
2010-01-30,out,ch,172329899.666
2010-01-30,out_incl_losses,ch,188785784.801
2010-01-31,in,ch,149399328.831
2010-01-31,out,ch,165388017.349
2010-01-31,out_incl_losses,ch,180751617.14925
2010-02-01,in,ch,191777907.66
2010-02-01,out,ch,198311203.201
2010-02-01,out_incl_losses,ch,212864664.394
2010-02-02,in,ch,183307154.113
2010-02-02,out,ch,197706699.792
2010-02-02,out_incl_losses,ch,211377330.71325
2010-02-03,in,ch,177924052.519
2010-02-03,out,ch,193644563.632
2010-02-03,out_incl_losses,ch,210245563.177
2010-02-04,in,ch,179431812.839
2010-02-04,out,ch,191261291.71
2010-02-04,out_incl_losses,ch,205259715.622
2010-02-05,in,ch,176652377.44
2010-02-05,out,ch,192843023.939
2010-02-05,out_incl_losses,ch,207143702.948
2010-02-06,in,ch,152728677.964
2010-02-06,out,ch,166951711.455
2010-02-06,out_incl_losses,ch,181705031.96075
2010-02-07,in,ch,141236566.676
2010-02-07,out,ch,155944551.961
2010-02-07,out_incl_losses,ch,170628619.09675
2010-02-08,in,ch,178075135.48
2010-02-08,out,ch,189026684.714
2010-02-08,out_incl_losses,ch,204210958.62275
2010-02-09,in,ch,192208937.017
2010-02-09,out,ch,194479780.352
2010-02-09,out_incl_losses,ch,207915232.43725
2010-02-10,in,ch,191184319.335
2010-02-10,out,ch,197838099.171
2010-02-10,out_incl_losses,ch,213078600.2055
2010-02-11,in,ch,197965893.835
2010-02-11,out,ch,201841978.51
2010-02-11,out_incl_losses,ch,216587401.79775
2010-02-12,in,ch,192366134.955
2010-02-12,out,ch,200693454.293
2010-02-12,out_incl_losses,ch,213936357.08225
2010-02-13,in,ch,151005551.311
2010-02-13,out,ch,179622822.722
2010-02-13,out_incl_losses,ch,192188458.64775
2010-02-14,in,ch,133268439.199
2010-02-14,out,ch,166436612.654
2010-02-14,out_incl_losses,ch,184230947.00725
2010-02-15,in,ch,184139399.239
2010-02-15,out,ch,196330900.642
2010-02-15,out_incl_losses,ch,209178641.022
2010-02-16,in,ch,182622715.456
2010-02-16,out,ch,198705506.474
2010-02-16,out_incl_losses,ch,211829264.0845
2010-02-17,in,ch,179260764.327
2010-02-17,out,ch,194011938.864
2010-02-17,out_incl_losses,ch,209152670.70475
2010-02-18,in,ch,157560876.127
2010-02-18,out,ch,189416183.696
2010-02-18,out_incl_losses,ch,205391371.90275
2010-02-19,in,ch,162783934.51
2010-02-19,out,ch,190596083.755
2010-02-19,out_incl_losses,ch,206462516.0855
2010-02-20,in,ch,139455736.405
2010-02-20,out,ch,167531144.131
2010-02-20,out_incl_losses,ch,185529293.33325
2010-02-21,in,ch,128059629.042
2010-02-21,out,ch,153730757.222
